species,median_lat
Tachyoryctes macrocephalus,6.878137
Tachyoryctes naivashae,-0.45
Tachyoryctes rex,-0.19
Tachyoryctes ruandae,-1.3667
Tachyoryctes ruddi,1.016667
Tachyoryctes spalacinus,0.40891900000000003
Tachyoryctes splendens,-1.3645735363511564
Tadarida aegyptiaca,-1.666667
Tadarida australis,-27.91999
Tadarida brachyptera,6.383333
Tadarida fulminans,-15.57
Tadarida insignis,24.3346995
Tadarida kuboriensis,-6.016667
Tadarida latouchei,20.72
Tadarida limbatus,1.75
Tadarida lobata,-3.566667
Tadarida naivashae,-0.766667
Tadarida teniotis,43.18476
Tadarida ventralis,1.433333
Taeromys callitrichus,1.148749
Taeromys celebensis,-1.183333
Taeromys punicans,-2.49953
Taeromys taerae,0.7638
Talpa altaica,53.710278
Talpa aquitania,45.1667
Talpa caeca,45.99797
Talpa chtonia,32.67
Talpa davidiana,36.802502
Talpa europaea,52.1
Talpa occidentalis,41.369035
Talpa romana,41.743403
Talpa stankovici,41.03
Tamandua mexicana,10.0016535
Tamandua tetradactyla,-3.133333
Tamias alpinus,36.77402
Tamias bulleri,23.3875
Tamias canipes,32.957363
Tamias durangae,23.778333
Tamias merriami,34.82779233232994
Tamias obscurus,31.033611
Tamias ochrogenys,39.54119008425859
Tamias palmeri,36.2722025
Tamias quadrimaculatus,38.81228893079843
Tamias quadrivittatus,36.33325924942209
Tamias rufus,38.47402070180563
Tamias senex,40.41093
Tamias sibiricus,50.810694999999996
Tamias siskiyou,42.029167
Tamias umbrinus,39.02990309046105
Tamiasciurus douglasii,44.397742706552826
Tamiasciurus mearnsi,31
Tamiops maritimus,22.35
Tamiops mcclellandii,15.33333
Tamiops rodolphii,11.68333
Tamiops swinhoei,28.417
Tapecomys primus,-21.433333
Taphozous australis,-20.293373
Taphozous georgianus,-23.965388
Taphozous hamiltoni,4.5
Taphozous hildegardeae,-4.616667
Taphozous hilli,-24.064774
Taphozous kapalgensis,-12.583333
Taphozous longimanus,3.55
Taphozous longmanus,19.766667
Taphozous mauritianus,-3.322222
Taphozous melanopogon,10.63291
Taphozous nudiventris,30.045556
Taphozous perforatus,11.5186
Taphozous theobaldi,18.1483
Taphozous troughtoni,-20.889888
Tapirus pinchaque,2.220944
Tarsipes rostratus,-33.475
Tarsius fuscus,-5.33362
Tarsius pelengensis,-1.4
Tarsius sangirensis,3.575814
Tarsius spectrumgurskyae,1.505189
Tarsius supriatnai,0.694445
Tarsius tarsier,1
Tarsomys apoensis,8.1583
Tarsomys echinatus,6.33273
Tasmacetus shepherdi,-37.8025
Tateomys macrocercus,-1.29255
Tateomys rhinogradoides,-2.8181
Tatera indica,30.316667
Tatera miniscula,7.75
Taterillus arenarius,17.03
Taterillus congicus,3.733333
Taterillus emini,4.3333
Taterillus gracilis,11.63
Taterillus harringtoni,0.57
Taterillus lacustris,9
Taterillus petteri,16.436
Taterillus pygargus,11.2167
Taterillus tranieri,15.375
Taurotragus derbianus,8.481117
Tayassu pecari,5.585675
Temnocyon coryphaeus,44.683334
Temnocyon josephi,42.5
Tenrec ecaudatus,-19.1317
Tephrocyon confertus,35.5
Tephrocyon hippophagus,42.400002
Tephrocyon kelloggi,40.400002
Tetracerus quadricornis,21.28071
Thallomys loringi,-0.5
Thallomys nigricauda,-25.4983345
Thallomys paedulcus,-22.24
Thallomys shortridgei,-30.533333
Thalpomys cerradensis,-15.861557000000001
Thalpomys lasiotis,-20.345
Thamnomys cometes,0.216667
Thamnomys dolichurus,1.672017
Thamnomys kempi,-2.1333
Thamnomys venustus,-0.16668349999999998
Thaptomys nigrita,-23.65
Theropithecus gelada,9.744114
Thinocetus arthritus,38.168888
Thomasomys andersoni,-17.211944
Thomasomys aureus,2.533333
Thomasomys baeops,2.416667
Thomasomys bombycinus,5.058611
Thomasomys caudivarius,-5.25
Thomasomys cinereiventer,4.832778
Thomasomys cinereus,-5.4
Thomasomys cinnameus,-0.367
Thomasomys daphne,-13.177733
Thomasomys gracilis,-13.11344
Thomasomys hudsoni,-2.783333
Thomasomys hylophilus,7.416667
Thomasomys incanus,-9.883333
Thomasomys kalinowskii,-11.347707
Thomasomys ladewi,-16.3
Thomasomys laniger,4.624964
Thomasomys macrotis,50.196
Thomasomys monochromos,10.716667
Thomasomys niveipes,5.681667
Thomasomys notatus,-13.100533
Thomasomys onkiro,-11.66
Thomasomys oreas,-13.18524
Thomasomys paramorum,-0.433
Thomasomys popayanus,5.966217
Thomasomys praetor,-7.9
Thomasomys pyrrhonotus,-5.4
Thomasomys rhoadsi,-0.166667
Thomasomys silvestris,-0.166667
Thomasomys taczanowskii,-7.035769999999999
Thomasomys vestitus,9.35
Thomasomys vulcani,0.3881105
Thomomys bulbivorus,45.16984494076244
Thomomys clusius,42.479553217936356
Thomomys monticola,39.8032881952917
Thomomys nayarensis,22.29
Thomomys perpallidus,32.725325
Thomomys sheldoni,26.82182154525568
Thoopterus nigrescens,-1.183333
Thrichomys pachyurus,-20.872419
Thryonomys gregorianus,0.22499999999999998
Thryonomys swinderianus,5.54
Thylacinus cynocephalus,-41.53332
Thylamys cinderella,-26.777319
Thylamys elegans,-33.3635
Thylamys karimii,-12.85
Thylamys pallidior,-33.21788
Thylamys pusillus,-28.626667
Thylamys sponsorius,-24.027273
Thylamys tatei,-9.50763
Thylamys velutinus,-15.9571535
Thylamys venustus,-21.266667
Thylogale billardierii,-41.22544
Thylogale brunii,-3.9167
Thylogale thetis,-28.61264
Thyroptera devivoi,6.037564
Thyroptera discifera,2.732788
Thyroptera lavali,-0.683
Thyroptera tricolor,4.983333
Tlacuatzin canescens,19.14803637299721
Tokudaia muenninki,26.75917
Tolypeutes matacus,-23.609823499999997
Tolypeutes tricinctus,-11.28517
Tomarctus brevirostris,40.799999
Tomarctus marylandica,38.5013905
Tomarctus optatus,42.400002
Tomarctus robustus,42.799999
Tomopeas ravus,-6.2
Tonatia bidens,3.34609
Tonatia saurophila,4.733
Tonkinomys daovantieni,21.683
Toromys albiventris,-8.3
Toromys rhipidurus,-3.766667
Trachops cirrhosus,6.203634
Trachypithecus cristatus,5.409577
Trachypithecus delacouri,20.322354
Trachypithecus geei,26.920241
Trachypithecus germaini,13.99
Trachypithecus hatinhensis,17.459399
Trachypithecus laotum,17.5
Trachypithecus mauritius,-6.789597
Trachypithecus obscurus,5.868692
Trachypithecus pileatus,26.7446445
Trachypithecus shortridgei,24.8333
Tragelaphus angasii,-26.47608
Tragelaphus buxtoni,7.125101
Tragelaphus imberbis,0.1153715
Tragelaphus oryx,-21.4315795
Tragelaphus spekii,-7.625
Tragulus javanicus,12.27
Tragulus kanchil,14.03
Tragulus napu,5.401446
Tragulus nigricans,7.9834
Transandinomys bolivaris,8.8
Transandinomys talamancae,8.2563
Tremarctos ornatus,4.455892
Triaenops afer,-5.0727
Triaenops menamena,-20.8679
Triaenops persicus,-4.25
Triaenops rufus,-18.75
Tribosphenomys minutus,43.533333
Trichechus inunguis,-3.83333
Trichechus senegalensis,-5.375
Trichosurus arnhemensis,-21
Trichosurus caninus,-30.657891
Trichosurus cunninghami,-36.6661
Trichosurus johnstonii,-17.341665
Trichosurus vulpecula,-33.814284
Trichys fasciculata,3.17
Trinomys albispinus,-12.8
Trinomys dimidiatus,-22.43333
Trinomys eliasi,-22.2862
Trinomys iheringi,-24.216667
Trinomys moojeni,-20.0858
Trinomys myosuros,-11.28517
Trinomys paratus,-20.263889
Trogopterus xanthipes,30.398009000000002
Tryphomys adustus,16.85
Tscherskia triton,45.3
Tupaia belangeri,13.75
Tupaia chrysogaster,-2.2
Tupaia dorsalis,-0.42
Tupaia glis,5.425856
Tupaia gracilis,5.46
Tupaia javanica,-6.731164
Tupaia longipes,5.41
Tupaia minor,3.23
Tupaia moellendorffi,12.03
Tupaia montana,6.0801
Tupaia nicobarica,7
Tupaia palawanensis,9.7333
Tupaia picta,2.7
Tupaia splendidula,-0.525
Tupaia tana,5.47
Tursiops aduncus,-32.700003
Tursiops australis,-37.936
Tylomys bullaris,16.752778
Tylomys mirae,6.217194
Tylomys nudicaudus,16.753333
Tylomys panamensis,8.53333
Tylomys tumbalensis,17.009722
Tylomys watsoni,9.583
Tylonycteris pachypus,3.25833
Tylonycteris robustula,3.30833
Tylonycteris tonkinensis,21.362116
Tympanoctomys barrerae,-34.867
Typhlomys cinereus,22.35
Tyrrhenicola henseli,40.380833
Uranocetus gramensis,55.30722
Urocitellus armatus,41.60179607078698
Urocitellus richardsonii,49.1
Urocitellus washingtoni,46.66335486343032
Urocyon cinereoargenteus,31.91670334432606
Uroderma bakeri,3.37618
Uroderma bilobatum,8.545639
Uroderma convexum,10.316645000000001
Uroderma davisi,13.5
Uroderma magnirostrum,4.2072210000000005
Urogale everetti,6.9834
Uromys anak,-3.9167
Uromys caudimaculatus,-16.59829
Uromys hadrourus,-16.17499
Uropsilus andersoni,30.25
Uropsilus gracilis,30.25
Uropsilus investigator,28.479
Uropsilus soricipes,30.416666
Urotrichus talpoides,35.7902285
Ursus maritimus,70.186
Vampyressa elisabethae,9.1
Vampyressa melissa,-0.896504
Vampyressa pusilla,7.874
Vampyressa sinchi,1.718056
Vampyressa thyone,6.812111
Vampyrodes caraccioli,8.67
Vampyrum spectrum,10.101124886399136
Vandeleuria nilagirica,14.463174500000001
Vandeleuria oleracea,25.466669
Varecia rubra,-15.678835
Vespadelus baverstocki,-34.195099
Vespadelus caurinus,-15.5
Vespadelus douglasorum,-17.55
Vespadelus finlaysoni,-22.514917
Vespadelus pumilus,-30.906216
Vespadelus troughtoni,-29.715415
Vespertilio discolor,48.704337
Vespertilio murinus,56.6146685
Vespertilio sinensis,37.736815869674494
Vicugna provicugna,-21.42
Viverra bakeri,29
Viverra civettina,6.28
Viverra megaspila,13.89
Viverra tangalunga,5.3705
Viverra zibetha,14.02
Viverricula indica,13.95
Voalavo antsahabensis,-18.4217
Voalavo gymnocaudus,-14.7355555
Volemys millicens,48.55
Vombatus ursinus,-34.755182
Vormela peregusna,32.796459
Vulpavus ovatus,41.200001
Vulpavus profectus,41.450001
Vulpes bengalensis,23.274965
Vulpes cana,31.45
Vulpes chama,-25.92
Vulpes corsac,51.3065665
Vulpes deletrix,48.333905
Vulpes ferrilata,33.750148
Vulpes pallida,16.224017
Vulpes rueppellii,23.416666
Vulpes ruppelli,31.471291
Vulpes stenognathus,37.25
Vulpes velox,34.87925
Vulpes zerda,29.868026
Wadilemur elegans,29.5
Wallabia bicolor,-33.720854
Wiedomys pyrrhorhinos,-8.9
Wilfredomys oenax,-31.366667
Wyulda squamicaudata,-14.6
Xenocyon lycaonoides,49.816666
Xenomys nelsoni,19.227153
Xeromys myoides,-25.833394
Xeronycteris vieirai,-6.440820499999999
Xerospermophilus mohavensis,35.039724
Xerospermophilus perotensis,19.548472
Xerospermophilus tereticaudus,32.4261915
Xerus erythropus,9.576
Xerus inauris,-22.57
Xerus princeps,-23.6624795
Xerus rutilus,0.5743674999999999
Yamatocetus canaliculatus,33.935833
Zaedyus pichiy,-38.99496
Zaglossus bartoni,-5.2833
Zaglossus bruijni,-2.937801
Zalophus californianus,36.201504
Zalophus wollebaeki,-0.8
Zelotomys hildegardeae,-1.866667
Zelotomys woosnami,-21.72
Zenkerella insignis,5.3199375
Zeuglodon cetoides,32.27639
Ziphius cavirostris,37.057245
Zygodontomys brevicauda,7.48
Zygodontomys brunneus,5.730483
Zygogeomys trichopus,19.51
Zyzomys argurus,-15.8323
Zyzomys maini,-12.633040000000001
Zyzomys palatilis,-17.40766
Zyzomys pedunculatus,-23.630635
