"","genus_species","species","genus","publications","citations","journals","articles","reviews","years_publishing","h","m","i10","h5"
"299","Apodemus_semotus","semotus","Apodemus",2,54,2,2,0,17,2,0.118,1,0
"300","Apodemus_speciosus","speciosus","Apodemus",6,55,6,5,0,17,2,0.118,1,1
"301","Apodemus_sylvaticus","sylvaticus","Apodemus",57,1449,42,56,1,40,21,0.525,38,7
"302","Apodemus_uralensis","uralensis","Apodemus",1,10,1,1,0,15,1,0.067,1,0
"303","Apodemus_wardi","wardi","Apodemus",0,0,0,0,0,NA,0,0,0,0
"304","Apodemus_witherbyi","witherbyi","Apodemus",1,1,1,1,0,2,1,0.5,0,1
"305","Apomys_abrae","abrae","Apomys",0,0,0,0,0,NA,0,0,0,0
"306","Apomys_aurorae","aurorae","Apomys",0,0,0,0,0,NA,0,0,0,0
"307","Apomys_banahao","banahao","Apomys",0,0,0,0,0,NA,0,0,0,0
"308","Apomys_brownorum","brownorum","Apomys",0,0,0,0,0,NA,0,0,0,0
"309","Apomys_camiguinensis","camiguinensis","Apomys",0,0,0,0,0,NA,0,0,0,0
"310","Apomys_datae","datae","Apomys",0,0,0,0,0,NA,0,0,0,0
"311","Apomys_gracilirostris","gracilirostris","Apomys",0,0,0,0,0,NA,0,0,0,0
"312","Apomys_hylocoetes","hylocoetes","Apomys",0,0,0,0,0,NA,0,0,0,0
"313","Apomys_insignis","insignis","Apomys",0,0,0,0,0,NA,0,0,0,0
"314","Apomys_iridensis","iridensis","Apomys",0,0,0,0,0,NA,0,0,0,0
"315","Apomys_littoralis","littoralis","Apomys",0,0,0,0,0,NA,0,0,0,0
"316","Apomys_lubangensis","lubangensis","Apomys",0,0,0,0,0,NA,0,0,0,0
"317","Apomys_magnus","magnus","Apomys",0,0,0,0,0,NA,0,0,0,0
"318","Apomys_microdon","microdon","Apomys",0,0,0,0,0,NA,0,0,0,0
"319","Apomys_minganensis","minganensis","Apomys",0,0,0,0,0,NA,0,0,0,0
"320","Apomys_musculus","musculus","Apomys",0,0,0,0,0,NA,0,0,0,0
"321","Apomys_sacobianus","sacobianus","Apomys",0,0,0,0,0,NA,0,0,0,0
"322","Apomys_sierrae","sierrae","Apomys",0,0,0,0,0,NA,0,0,0,0
"323","Apomys_zambalensis","zambalensis","Apomys",0,0,0,0,0,NA,0,0,0,0
"324","Aproteles_bulmerae","bulmerae","Aproteles",1,3,1,1,0,28,1,0.036,0,0
"325","Arabitragus_jayakari","jayakari","Arabitragus",7,35,6,7,0,20,3,0.15,1,1
"326","Arborimus_albipes","albipes","Arborimus",1,43,1,0,1,23,1,0.043,1,0
"327","Arborimus_longicaudus","longicaudus","Arborimus",12,137,9,10,1,25,6,0.24,5,4
"328","Arborimus_pomo","pomo","Arborimus",2,26,2,1,1,20,2,0.1,1,0
"329","Archboldomys_luzonensis","luzonensis","Archboldomys",0,0,0,0,0,NA,0,0,0,0
"330","Archboldomys_maximus","maximus","Archboldomys",1,21,1,1,0,9,1,0.111,1,0
"331","Arctictis_gairdneri","gairdneri","Arctictis",0,0,0,0,0,NA,0,0,0,0
"332","Arctictis_whitei","whitei","Arctictis",0,0,0,0,0,NA,0,0,0,0
"333","Arctocebus_aureus","aureus","Arctocebus",1,15,1,1,0,14,1,0.071,1,0
"334","Arctocebus_calabarensis","calabarensis","Arctocebus",1,15,1,1,0,14,1,0.071,1,0
"335","Arctocephalus_australis","australis","Arctocephalus",23,297,17,22,0,23,11,0.478,11,4
"336","Arctocephalus_forsteri","forsteri","Arctocephalus",17,233,17,15,0,50,8,0.16,5,2
"337","Arctocephalus_galapagoensis","galapagoensis","Arctocephalus",5,65,5,3,0,7,4,0.571,2,3
"338","Arctocephalus_gazella","gazella","Arctocephalus",34,714,24,30,1,28,15,0.536,19,7
"339","Arctocephalus_philippii","philippii","Arctocephalus",3,3,3,2,0,5,1,0.2,0,0
"340","Arctocephalus_townsendi","townsendi","Arctocephalus",5,13,3,5,0,8,3,0.375,0,2
"341","Arctocephalus_tropicalis","tropicalis","Arctocephalus",16,230,13,15,0,43,10,0.233,11,3
"342","Arctogalidia_millsi","millsi","Arctogalidia",0,0,0,0,0,NA,0,0,0,0
"343","Arctogalidia_trivirgata","trivirgata","Arctogalidia",3,22,3,3,0,13,2,0.154,1,0
"344","Arctonyx_collaris","collaris","Arctonyx",16,188,13,14,1,23,7,0.304,7,4
"345","Ardops_nichollsi","nichollsi","Ardops",6,190,6,4,1,17,5,0.294,4,0
"346","Arielulus_aureocollaris","aureocollaris","Arielulus",0,0,0,0,0,NA,0,0,0,0
"347","Arielulus_circumdatus","circumdatus","Arielulus",0,0,0,0,0,NA,0,0,0,0
"348","Arielulus_cuprosus","cuprosus","Arielulus",0,0,0,0,0,NA,0,0,0,0
"349","Arielulus_societatis","societatis","Arielulus",1,4,1,1,0,6,1,0.167,0,0
"350","Arielulus_torquatus","torquatus","Arielulus",1,13,1,1,0,19,1,0.053,1,0
"351","Ariteus_flavescens","flavescens","Ariteus",0,0,0,0,0,NA,0,0,0,0
"352","Artibeus_amplus","amplus","Artibeus",1,2,1,1,0,7,1,0.143,0,0
"353","Artibeus_anderseni","anderseni","Artibeus",1,25,1,1,0,10,1,0.1,1,0
"354","Artibeus_anthonyi","anthonyi","Artibeus",0,0,0,0,0,NA,0,0,0,0
"355","Artibeus_aztecus","aztecus","Artibeus",0,0,0,0,0,NA,0,0,0,0
"356","Artibeus_cinereus","cinereus","Artibeus",5,75,5,5,0,15,4,0.267,4,1
"357","Artibeus_concolor","concolor","Artibeus",2,43,2,2,0,14,1,0.071,1,0
"358","Artibeus_fimbriatus","fimbriatus","Artibeus",3,220,2,3,0,21,3,0.143,2,0
"359","Artibeus_fraterculus","fraterculus","Artibeus",2,9,2,2,0,8,1,0.125,0,0
"360","Artibeus_grandis","grandis","Artibeus",0,0,0,0,0,NA,0,0,0,0
"361","Artibeus_hartii","hartii","Artibeus",1,23,1,1,0,14,1,0.071,1,0
"362","Artibeus_hirsutus","hirsutus","Artibeus",1,10,1,1,0,11,1,0.091,1,0
"363","Artibeus_inopinatus","inopinatus","Artibeus",0,0,0,0,0,NA,0,0,0,0
"364","Artibeus_intermedius","intermedius","Artibeus",6,102,4,6,0,18,3,0.167,3,2
"365","Artibeus_lituratus","lituratus","Artibeus",36,591,27,36,0,27,12,0.444,15,4
"366","Artibeus_macleayii","macleayii","Artibeus",0,0,0,0,0,NA,0,0,0,0
"367","Artibeus_obscurus","obscurus","Artibeus",3,65,3,3,0,24,3,0.125,3,0
"368","Artibeus_phaeotis","phaeotis","Artibeus",2,196,2,2,0,19,2,0.105,2,0
"369","Artibeus_schwartzi","schwartzi","Artibeus",0,0,0,0,0,NA,0,0,0,0
"370","Artibeus_toltecus","toltecus","Artibeus",3,21,3,3,0,12,2,0.167,1,0
"371","Arvicanthis_abyssinicus","abyssinicus","Arvicanthis",2,13,1,2,0,11,2,0.182,1,0
"372","Arvicanthis_ansorgei","ansorgei","Arvicanthis",2,62,2,2,0,13,2,0.154,1,0
"373","Arvicanthis_blicki","blicki","Arvicanthis",0,0,0,0,0,NA,0,0,0,0
"374","Arvicanthis_dembeensis","dembeensis","Arvicanthis",1,7,1,1,0,7,1,0.143,0,0
"375","Arvicanthis_ectos","ectos","Arvicanthis",0,0,0,0,0,NA,0,0,0,0
"376","Arvicanthis_nairobae","nairobae","Arvicanthis",0,0,0,0,0,NA,0,0,0,0
"377","Arvicanthis_neumanni","neumanni","Arvicanthis",0,0,0,0,0,NA,0,0,0,0
"378","Arvicanthis_niloticus","niloticus","Arvicanthis",7,220,7,6,0,38,6,0.158,5,0
"379","Arvicanthis_nubilans","nubilans","Arvicanthis",0,0,0,0,0,NA,0,0,0,0
"380","Arvicanthis_rufinus","rufinus","Arvicanthis",1,1,1,1,0,3,1,0.333,0,1
"381","Arvicanthis_rumruti","rumruti","Arvicanthis",0,0,0,0,0,NA,0,0,0,0
"382","Arvicanthis_somalicus","somalicus","Arvicanthis",0,0,0,0,0,NA,0,0,0,0
"383","Arvicanthis_testicularis","testicularis","Arvicanthis",0,0,0,0,0,NA,0,0,0,0
"384","Arvicola_amphibius","amphibius","Arvicola",16,110,14,16,0,11,6,0.545,3,3
"385","Arvicola_cantiana","cantiana","Arvicola",0,0,0,0,0,NA,0,0,0,0
"386","Arvicola_mosbachensis","mosbachensis","Arvicola",0,0,0,0,0,NA,0,0,0,0
"387","Arvicola_sapidus","sapidus","Arvicola",13,192,12,12,1,31,8,0.258,6,1
"388","Arvicola_scherman","scherman","Arvicola",3,17,2,3,0,4,2,0.5,1,2
"389","Asellia_arabica","arabica","Asellia",0,0,0,0,0,NA,0,0,0,0
"390","Asellia_italosomalica","italosomalica","Asellia",0,0,0,0,0,NA,0,0,0,0
"391","Asellia_patrizii","patrizii","Asellia",1,5,1,1,0,11,1,0.091,0,0
"392","Asellia_tridens","tridens","Asellia",4,1,3,4,0,9,1,0.111,0,0
"393","Aselliscus_dongbacana","dongbacana","Aselliscus",0,0,0,0,0,NA,0,0,0,0
"394","Aselliscus_stoliczkanus","stoliczkanus","Aselliscus",6,106,5,6,0,14,4,0.286,3,0
"395","Aselliscus_tricuspidatus","tricuspidatus","Aselliscus",0,0,0,0,0,NA,0,0,0,0
"396","Atalapha_pallescens","pallescens","Atalapha",0,0,0,0,0,NA,0,0,0,0
"397","Atelerix_albiventris","albiventris","Atelerix",2,16,2,2,0,11,1,0.091,1,0
"398","Atelerix_algirus","algirus","Atelerix",3,49,3,3,0,50,2,0.04,1,0
"399","Atelerix_frontalis","frontalis","Atelerix",0,0,0,0,0,NA,0,0,0,0
"400","Atelerix_kilimanus","kilimanus","Atelerix",0,0,0,0,0,NA,0,0,0,0
"401","Atelerix_pruneri","pruneri","Atelerix",0,0,0,0,0,NA,0,0,0,0
"402","Atelerix_sclateri","sclateri","Atelerix",0,0,0,0,0,NA,0,0,0,0
"403","Atelerix_spinifex","spinifex","Atelerix",0,0,0,0,0,NA,0,0,0,0
"404","Ateles_marginatus","marginatus","Ateles",2,31,2,2,0,12,2,0.167,1,0
"405","Ateles_paniscus","paniscus","Ateles",19,371,16,18,1,24,10,0.417,10,3
"406","Atelocynus_microtis","microtis","Atelocynus",4,25,4,4,0,13,3,0.231,1,1
"407","Atherurus_africanus","africanus","Atherurus",6,136,5,6,0,23,6,0.261,5,1
"408","Atherurus_macrourus","macrourus","Atherurus",4,17,3,4,0,5,3,0.6,0,3
"409","Atilax_paludinosus","paludinosus","Atilax",5,68,5,5,0,12,3,0.25,3,2
"410","Atlantoxerus_getulus","getulus","Atlantoxerus",4,95,4,4,0,15,2,0.133,2,1
"411","Auliscomys_boliviensis","boliviensis","Auliscomys",0,0,0,0,0,NA,0,0,0,0
"412","Auliscomys_micropus","micropus","Auliscomys",0,0,0,0,0,NA,0,0,0,0
"413","Auliscomys_pictus","pictus","Auliscomys",0,0,0,0,0,NA,0,0,0,0
"414","Auliscomys_sublimis","sublimis","Auliscomys",0,0,0,0,0,NA,0,0,0,0
"415","Avahi_betsileo","betsileo","Avahi",0,0,0,0,0,NA,0,0,0,0
"416","Avahi_cleesei","cleesei","Avahi",0,0,0,0,0,NA,0,0,0,0
"417","Avahi_laniger","laniger","Avahi",9,230,4,8,1,34,6,0.176,4,3
"418","Avahi_meridionalis","meridionalis","Avahi",0,0,0,0,0,NA,0,0,0,0
"419","Avahi_mooreorum","mooreorum","Avahi",1,7,1,1,0,4,1,0.25,0,1
"420","Avahi_occidentalis","occidentalis","Avahi",4,33,4,4,0,16,2,0.125,2,2
"421","Avahi_peyrierasi","peyrierasi","Avahi",0,0,0,0,0,NA,0,0,0,0
"422","Avahi_ramanantsoavani","ramanantsoavani","Avahi",0,0,0,0,0,NA,0,0,0,0
"423","Avahi_unicolor","unicolor","Avahi",1,17,1,1,0,16,1,0.062,1,0
"424","Axis_axis","axis","Axis",68,1510,51,61,2,49,19,0.388,29,5
"425","Axis_calamianensis","calamianensis","Axis",0,0,0,0,0,NA,0,0,0,0
"426","Axis_kuhlii","kuhlii","Axis",4,28,3,4,0,5,3,0.6,1,3
"427","Babyrousa_babyrussa","babyrussa","Babyrousa",5,38,5,4,0,21,4,0.19,2,1
"428","Babyrousa_bolabatuensis","bolabatuensis","Babyrousa",0,0,0,0,0,NA,0,0,0,0
"429","Babyrousa_celebensis","celebensis","Babyrousa",1,1,1,0,0,4,1,0.25,0,1
"430","Babyrousa_togeanensis","togeanensis","Babyrousa",0,0,0,0,0,NA,0,0,0,0
"431","Baiomys_musculus","musculus","Baiomys",1,4,1,1,0,9,1,0.111,0,0
"432","Baiomys_taylori","taylori","Baiomys",1,1,1,1,0,35,1,0.029,0,0
"433","Baiyankamys_habbema","habbema","Baiyankamys",0,0,0,0,0,NA,0,0,0,0
"434","Baiyankamys_shawmayeri","shawmayeri","Baiyankamys",0,0,0,0,0,NA,0,0,0,0
"435","Balaena_mysticetus","mysticetus","Balaena",39,1028,30,34,5,31,16,0.516,24,6
"436","Balaenoptera_bairdii","bairdii","Balaenoptera",0,0,0,0,0,NA,0,0,0,0
"437","Balaenoptera_bertai","bertai","Balaenoptera",0,0,0,0,0,NA,0,0,0,0
"438","Balaenoptera_bonaerensis","bonaerensis","Balaenoptera",10,161,10,9,1,14,6,0.429,6,3
"439","Balaenoptera_borealis","borealis","Balaenoptera",16,149,16,15,0,28,6,0.214,4,4
"440","Balaenoptera_brydei","brydei","Balaenoptera",15,166,13,14,1,14,7,0.5,5,3
"441","Balaenoptera_edeni","edeni","Balaenoptera",25,281,19,18,2,20,10,0.5,10,4
"442","Balaenoptera_musculus","musculus","Balaenoptera",95,2198,56,78,7,31,23,0.742,55,11
"443","Balaenoptera_omurai","omurai","Balaenoptera",3,24,3,3,0,6,2,0.333,1,1
"444","Balaenoptera_physalus","physalus","Balaenoptera",106,2902,63,90,7,28,31,1.107,62,10
"445","Balantiopteryx_infusca","infusca","Balantiopteryx",0,0,0,0,0,NA,0,0,0,0
"446","Balantiopteryx_io","io","Balantiopteryx",0,0,0,0,0,NA,0,0,0,0
"447","Balantiopteryx_plicata","plicata","Balantiopteryx",1,10,1,1,0,11,1,0.091,1,0
"448","Balionycteris_maculata","maculata","Balionycteris",0,0,0,0,0,NA,0,0,0,0
"449","Balionycteris_maculator","maculator","Balionycteris",0,0,0,0,0,NA,0,0,0,0
"450","Bandicota_bengalensis","bengalensis","Bandicota",3,63,3,3,0,38,2,0.053,2,1
"451","Bandicota_bengalis","bengalis","Bandicota",0,0,0,0,0,NA,0,0,0,0
"452","Bandicota_indica","indica","Bandicota",2,47,2,2,0,29,2,0.069,1,0
"453","Bandicota_savilei","savilei","Bandicota",2,19,2,2,0,10,2,0.2,1,0
"454","Barbastella_barbastellus","barbastellus","Barbastella",45,1058,26,41,3,25,18,0.72,23,6
"455","Barbastella_beijingensis","beijingensis","Barbastella",0,0,0,0,0,NA,0,0,0,0
"456","Barbastella_caspica","caspica","Barbastella",0,0,0,0,0,NA,0,0,0,0
"457","Barbastella_darjelingensis","darjelingensis","Barbastella",1,24,1,1,0,7,1,0.143,1,0
"458","Barbastella_leucomelas","leucomelas","Barbastella",3,93,3,3,0,24,3,0.125,3,0
"459","Barbastella_pacifica","pacifica","Barbastella",0,0,0,0,0,NA,0,0,0,0
"460","Bassaricyon_alleni","alleni","Bassaricyon",0,0,0,0,0,NA,0,0,0,0
"461","Bassaricyon_beddardi","beddardi","Bassaricyon",0,0,0,0,0,NA,0,0,0,0
"462","Bassariscus_astutus","astutus","Bassariscus",23,484,19,22,1,21,12,0.571,14,3
"463","Bassariscus_sumichrasti","sumichrasti","Bassariscus",0,0,0,0,0,NA,0,0,0,0
"464","Bathyergus_janetta","janetta","Bathyergus",2,49,2,2,0,26,2,0.077,2,0
"465","Bathyergus_suillus","suillus","Bathyergus",2,3,2,2,0,1,1,1,0,1
"466","Batomys_dentatus","dentatus","Batomys",0,0,0,0,0,NA,0,0,0,0
"467","Batomys_granti","granti","Batomys",1,8,1,1,0,6,1,0.167,0,0
"468","Batomys_hamiguitan","hamiguitan","Batomys",0,0,0,0,0,NA,0,0,0,0
"469","Batomys_russatus","russatus","Batomys",0,0,0,0,0,NA,0,0,0,0
"470","Batomys_salomonseni","salomonseni","Batomys",0,0,0,0,0,NA,0,0,0,0
"471","Batomys_uragon","uragon","Batomys",0,0,0,0,0,NA,0,0,0,0
"472","Bdeogale_jacksoni","jacksoni","Bdeogale",1,8,1,1,0,15,1,0.067,0,0
"473","Bdeogale_nigripes","nigripes","Bdeogale",0,0,0,0,0,NA,0,0,0,0
"474","Bdeogale_tenuis","tenuis","Bdeogale",0,0,0,0,0,NA,0,0,0,0
"475","Beamys_hindei","hindei","Beamys",1,2,1,1,0,5,1,0.2,0,1
"476","Beamys_major","major","Beamys",0,0,0,0,0,NA,0,0,0,0
"477","Beatragus_antiquus","antiquus","Beatragus",0,0,0,0,0,NA,0,0,0,0
"478","Beatragus_hunteri","hunteri","Beatragus",9,93,9,9,0,25,5,0.2,3,2
"479","Belomys_pearsonii","pearsonii","Belomys",1,2,1,0,1,5,1,0.2,0,1
"480","Berardius_arnuxii","arnuxii","Berardius",1,3,1,1,0,18,1,0.056,0,0
"481","Berardius_bairdii","bairdii","Berardius",3,35,3,1,1,16,3,0.188,2,1
"482","Berardius_minimus","minimus","Berardius",0,0,0,0,0,NA,0,0,0,0
"483","Berylmys_berdmorei","berdmorei","Berylmys",1,1,1,0,1,3,1,0.333,0,1
"484","Berylmys_bowersi","bowersi","Berylmys",1,1,1,0,1,3,1,0.333,0,1
"485","Berylmys_mackenziei","mackenziei","Berylmys",1,1,1,0,1,3,1,0.333,0,1
"486","Berylmys_manipulus","manipulus","Berylmys",1,1,1,0,1,3,1,0.333,0,1
"487","Bettongia_anhydra","anhydra","Bettongia",0,0,0,0,0,NA,0,0,0,0
"488","Bettongia_gaimardi","gaimardi","Bettongia",8,83,8,8,0,35,6,0.171,4,4
"489","Bettongia_gouldii","gouldii","Bettongia",0,0,0,0,0,NA,0,0,0,0
"490","Bettongia_lesueur","lesueur","Bettongia",27,494,18,22,4,26,12,0.462,14,6
"491","Bettongia_tropica","tropica","Bettongia",8,688,6,8,0,28,6,0.214,5,2
"492","Bibimys_chacoensis","chacoensis","Bibimys",0,0,0,0,0,NA,0,0,0,0
"493","Bibimys_labiosus","labiosus","Bibimys",0,0,0,0,0,NA,0,0,0,0
"494","Bibimys_torresi","torresi","Bibimys",0,0,0,0,0,NA,0,0,0,0
"495","Bison_antiquus","antiquus","Bison",1,3,1,1,0,5,1,0.2,0,1
"496","Bison_bison","bison","Bison",223,5019,113,197,13,33,38,1.152,108,8
"497","Bison_priscus","priscus","Bison",3,83,3,3,0,13,2,0.154,2,0
"498","Bison_schoetensacki","schoetensacki","Bison",0,0,0,0,0,NA,0,0,0,0
"499","Biswamoyopterus_biswasi","biswasi","Biswamoyopterus",4,45,4,3,1,5,2,0.4,1,2
"500","Biswamoyopterus_laoensis","laoensis","Biswamoyopterus",0,0,0,0,0,NA,0,0,0,0
"501","Blanfordimys_afghanus","afghanus","Blanfordimys",0,0,0,0,0,NA,0,0,0,0
"502","Blanfordimys_bucharensis","bucharensis","Blanfordimys",0,0,0,0,0,NA,0,0,0,0
"503","Blarina_brevicauda","brevicauda","Blarina",14,217,13,14,0,29,9,0.31,9,1
"504","Blarina_carolinensis","carolinensis","Blarina",4,101,3,4,0,20,3,0.15,3,0
"505","Blarina_hylophaga","hylophaga","Blarina",0,0,0,0,0,NA,0,0,0,0
"506","Blarina_peninsulae","peninsulae","Blarina",0,0,0,0,0,NA,0,0,0,0
"507","Blarinella_griselda","griselda","Blarinella",1,35,1,1,0,15,1,0.067,1,0
"508","Blarinella_quadraticauda","quadraticauda","Blarinella",1,13,1,1,0,5,1,0.2,1,0
"509","Blarinella_wardi","wardi","Blarinella",0,0,0,0,0,NA,0,0,0,0
"510","Blarinomys_breviceps","breviceps","Blarinomys",1,1,1,1,0,1,1,1,0,1
"511","Blastocerus_dichotomus","dichotomus","Blastocerus",26,394,22,22,1,25,8,0.32,6,3
"512","Blastocerus_sylvestris","sylvestris","Blastocerus",0,0,0,0,0,NA,0,0,0,0
"513","Bolomys_amoenus","amoenus","Bolomys",0,0,0,0,0,NA,0,0,0,0
"514","Bolomys_lasiurus","lasiurus","Bolomys",13,139,12,13,0,23,7,0.304,7,3
"515","Bolomys_temchuki","temchuki","Bolomys",0,0,0,0,0,NA,0,0,0,0
"516","Bolomys_urichi","urichi","Bolomys",0,0,0,0,0,NA,0,0,0,0
"517","Boneia_bidens","bidens","Boneia",0,0,0,0,0,NA,0,0,0,0
"518","Boromys_offella","offella","Boromys",0,0,0,0,0,NA,0,0,0,0
"519","Boromys_torrei","torrei","Boromys",0,0,0,0,0,NA,0,0,0,0
"520","Bos_bubalus","bubalus","Bos",0,0,0,0,0,NA,0,0,0,0
"521","Boselaphus_derbianus","derbianus","Boselaphus",0,0,0,0,0,NA,0,0,0,0
"522","Boselaphus_tragocamelus","tragocamelus","Boselaphus",23,420,18,21,0,49,7,0.143,5,4
"523","Bos_frontalis","frontalis","Bos",27,204,23,26,1,24,8,0.333,8,3
"524","Bos_grunniens","grunniens","Bos",119,2175,82,111,5,36,23,0.639,47,5
"525","Bos_mutus","mutus","Bos",26,306,24,0,0,33,10,0.303,10,4
"526","Bos_nanus","nanus","Bos",0,0,0,0,0,NA,0,0,0,0
"527","Bos_primigenius","primigenius","Bos",20,1151,18,19,1,53,13,0.245,14,3
"528","Bos_pumilis","pumilis","Bos",0,0,0,0,0,NA,0,0,0,0
"529","Bos_sauveli","sauveli","Bos",7,160,7,6,0,40,5,0.125,4,0
"530","Bos_taurus","taurus","Bos",2224,98917,671,2043,77,52,140,2.692,1530,10
"531","Brachiones_przewalskii","przewalskii","Brachiones",0,0,0,0,0,NA,0,0,0,0
"532","Brachylagus_idahoensis","idahoensis","Brachylagus",36,519,20,33,1,24,13,0.542,17,5
"533","Brachyphylla_cavernarum","cavernarum","Brachyphylla",3,63,3,3,0,17,2,0.118,1,0
"534","Brachytarsomys_albicauda","albicauda","Brachytarsomys",1,10,1,1,0,12,1,0.083,1,0
"535","Brachytarsomys_villosa","villosa","Brachytarsomys",0,0,0,0,0,NA,0,0,0,0
"536","Brachyteles_arachnoides","arachnoides","Brachyteles",32,709,24,31,1,39,15,0.385,21,2
"537","Brachyteles_hypoxanthus","hypoxanthus","Brachyteles",19,298,14,17,1,14,11,0.786,11,4
"538","Brachyuromys_betsileoensis","betsileoensis","Brachyuromys",0,0,0,0,0,NA,0,0,0,0
"539","Brachyuromys_ramirohitra","ramirohitra","Brachyuromys",0,0,0,0,0,NA,0,0,0,0
"540","Bradypus_pygmaeus","pygmaeus","Bradypus",4,8,4,4,0,6,2,0.333,0,1
"541","Bradypus_torquatus","torquatus","Bradypus",18,218,14,18,0,17,8,0.471,8,2
"542","Bradypus_tridactylus","tridactylus","Bradypus",4,64,4,4,0,20,4,0.2,3,1
"543","Bramapithecus_thorpei","thorpei","Bramapithecus",0,0,0,0,0,NA,0,0,0,0
"544","Brassomys_albidens","albidens","Brassomys",0,0,0,0,0,NA,0,0,0,0
"545","Brotomys_contractus","contractus","Brotomys",0,0,0,0,0,NA,0,0,0,0
"546","Brotomys_voratus","voratus","Brotomys",0,0,0,0,0,NA,0,0,0,0
"547","Brucepattersonius_griserufescens","griserufescens","Brucepattersonius",0,0,0,0,0,NA,0,0,0,0
"548","Brucepattersonius_guarani","guarani","Brucepattersonius",0,0,0,0,0,NA,0,0,0,0
"549","Brucepattersonius_igniventris","igniventris","Brucepattersonius",0,0,0,0,0,NA,0,0,0,0
"550","Brucepattersonius_iheringi","iheringi","Brucepattersonius",0,0,0,0,0,NA,0,0,0,0
"551","Brucepattersonius_misionensis","misionensis","Brucepattersonius",0,0,0,0,0,NA,0,0,0,0
"552","Brucepattersonius_paradisus","paradisus","Brucepattersonius",0,0,0,0,0,NA,0,0,0,0
"553","Brucepattersonius_soricinus","soricinus","Brucepattersonius",1,12,1,1,0,7,1,0.143,1,0
"554","Bubalus_andersoni","andersoni","Bubalus",0,0,0,0,0,NA,0,0,0,0
"555","Bubalus_brachyceros","brachyceros","Bubalus",0,0,0,0,0,NA,0,0,0,0
"556","Bubalus_bubalis","bubalis","Bubalus",219,2549,124,206,5,44,27,0.614,71,5
"557","Bubalus_carabanensis","carabanensis","Bubalus",2,1,2,2,0,4,1,0.25,0,1
"558","Bubalus_centralis","centralis","Bubalus",0,0,0,0,0,NA,0,0,0,0
"559","Bubalus_depressicornis","depressicornis","Bubalus",12,181,11,6,1,27,5,0.185,5,1
"560","Bubalus_mephistopheles","mephistopheles","Bubalus",0,0,0,0,0,NA,0,0,0,0
"561","Bubalus_mindorensis","mindorensis","Bubalus",1,1,1,1,0,6,1,0.167,0,0
"562","Bubalus_nilssoni","nilssoni","Bubalus",0,0,0,0,0,NA,0,0,0,0
"563","Bubalus_planiceros","planiceros","Bubalus",0,0,0,0,0,NA,0,0,0,0
"564","Bubalus_quarlesi","quarlesi","Bubalus",5,50,5,3,1,16,3,0.188,2,2
"565","Budorcas_bedfordi","bedfordi","Budorcas",0,0,0,0,0,NA,0,0,0,0
"566","Bullimus_bagobus","bagobus","Bullimus",0,0,0,0,0,NA,0,0,0,0
"567","Bullimus_gamay","gamay","Bullimus",0,0,0,0,0,NA,0,0,0,0
"568","Bullimus_luzonicus","luzonicus","Bullimus",0,0,0,0,0,NA,0,0,0,0
"569","Bunolagus_monticularis","monticularis","Bunolagus",5,63,5,5,0,26,4,0.154,3,2
"570","Bunomys_andrewsi","andrewsi","Bunomys",0,0,0,0,0,NA,0,0,0,0
"571","Bunomys_chrysocomus","chrysocomus","Bunomys",0,0,0,0,0,NA,0,0,0,0
"572","Bunomys_chrysocomys","chrysocomys","Bunomys",0,0,0,0,0,NA,0,0,0,0
"573","Bunomys_coelestis","coelestis","Bunomys",0,0,0,0,0,NA,0,0,0,0
"574","Bunomys_fratrorum","fratrorum","Bunomys",0,0,0,0,0,NA,0,0,0,0
"575","Bunomys_karokophilus","karokophilus","Bunomys",0,0,0,0,0,NA,0,0,0,0
"576","Bunomys_penitus","penitus","Bunomys",0,0,0,0,0,NA,0,0,0,0
"577","Bunomys_prolatus","prolatus","Bunomys",0,0,0,0,0,NA,0,0,0,0
"578","Bunomys_torajae","torajae","Bunomys",0,0,0,0,0,NA,0,0,0,0
"579","Burramys_parvus","parvus","Burramys",17,262,15,0,0,37,9,0.243,8,3
"580","Cabassous_centralis","centralis","Cabassous",2,47,2,1,1,7,1,0.143,1,0
"581","Cabassous_chacoensis","chacoensis","Cabassous",1,4,1,1,0,7,1,0.143,0,0
"582","Cabassous_tatouay","tatouay","Cabassous",4,23,4,4,0,7,3,0.429,1,1
"583","Cabassous_unicinctus","unicinctus","Cabassous",4,14,4,4,0,7,2,0.286,0,2
"584","Cacajao_ayresi","ayresi","Cacajao",2,79,1,2,0,13,2,0.154,2,0
"585","Cacajao_hosomi","hosomi","Cacajao",2,79,1,2,0,13,2,0.154,2,0
"586","Cacajao_melanocephalus","melanocephalus","Cacajao",8,108,6,8,0,39,5,0.128,3,1
"587","Cacajao_rubicundus","rubicundus","Cacajao",1,13,1,1,0,11,1,0.091,1,0
"588","Caenolestes_caniventer","caniventer","Caenolestes",0,0,0,0,0,NA,0,0,0,0
"589","Caenolestes_condorensis","condorensis","Caenolestes",0,0,0,0,0,NA,0,0,0,0
"590","Caenolestes_convelatus","convelatus","Caenolestes",0,0,0,0,0,NA,0,0,0,0
"591","Caenolestes_fuliginosus","fuliginosus","Caenolestes",1,19,1,1,0,6,1,0.167,1,0
"592","Caenolestes_sangay","sangay","Caenolestes",0,0,0,0,0,NA,0,0,0,0
