"","genus_species","species","genus","publications","citations","journals","articles","reviews","years_publishing","h","m","i10","h5","logh1"
"928","Chalinolobus_neocaledonicus","neocaledonicus","Chalinolobus",0,0,0,0,0,NA,0,0,0,0,0
"929","Chalinolobus_nigrogriseus","nigrogriseus","Chalinolobus",0,0,0,0,0,NA,0,0,0,0,0
"930","Chalinolobus_picatus","picatus","Chalinolobus",1,33,1,1,0,9,1,0.111,1,0,0.301029995663981
"931","Chalinolobus_tuberculatus","tuberculatus","Chalinolobus",20,611,10,19,1,37,14,0.378,16,2,1.17609125905568
"932","Chalinolobus_variegetus","variegetus","Chalinolobus",0,0,0,0,0,NA,0,0,0,0,0
"933","Cheirogaleus_andysabini","andysabini","Cheirogaleus",0,0,0,0,0,NA,0,0,0,0,0
"934","Cheirogaleus_crossleyi","crossleyi","Cheirogaleus",4,52,4,4,0,11,3,0.273,3,1,0.602059991327962
"935","Cheirogaleus_lavasoensis","lavasoensis","Cheirogaleus",0,0,0,0,0,NA,0,0,0,0,0
"936","Cheirogaleus_major","major","Cheirogaleus",8,159,6,8,0,34,6,0.176,5,1,0.845098040014257
"937","Cheirogaleus_medius","medius","Cheirogaleus",8,252,7,8,0,17,7,0.412,6,2,0.903089986991944
"938","Cheirogaleus_minusculus","minusculus","Cheirogaleus",1,11,1,1,0,10,1,0.1,1,0,0.301029995663981
"939","Cheirogaleus_shethi","shethi","Cheirogaleus",1,3,1,1,0,3,1,0.333,0,1,0.301029995663981
"940","Cheirogaleus_sibreei","sibreei","Cheirogaleus",2,16,2,2,0,10,2,0.2,1,1,0.477121254719662
"941","Cheirogaleus_smithii","smithii","Cheirogaleus",0,0,0,0,0,NA,0,0,0,0,0
"942","Cheirogaleus_thomasi","thomasi","Cheirogaleus",0,0,0,0,0,NA,0,0,0,0,0
"943","Cheiromeles_parvidens","parvidens","Cheiromeles",0,0,0,0,0,NA,0,0,0,0,0
"944","Cheiromeles_torquatus","torquatus","Cheiromeles",0,0,0,0,0,NA,0,0,0,0,0
"945","Chelemys_delfini","delfini","Chelemys",0,0,0,0,0,NA,0,0,0,0,0
"946","Chelemys_macronyx","macronyx","Chelemys",0,0,0,0,0,NA,0,0,0,0,0
"947","Chelemys_megalonyx","megalonyx","Chelemys",2,11,2,2,0,11,1,0.091,1,0,0.301029995663981
"948","Cheracebus_lucifer","lucifer","Cheracebus",0,0,0,0,0,NA,0,0,0,0,0
"949","Cheracebus_lugens","lugens","Cheracebus",1,10,1,1,0,14,1,0.071,1,0,0.301029995663981
"950","Cheracebus_medemi","medemi","Cheracebus",0,0,0,0,0,NA,0,0,0,0,0
"951","Cheracebus_purinus","purinus","Cheracebus",0,0,0,0,0,NA,0,0,0,0,0
"952","Cheracebus_regulus","regulus","Cheracebus",0,0,0,0,0,NA,0,0,0,0,0
"953","Cheracebus_torquatus","torquatus","Cheracebus",4,41,4,3,1,39,4,0.103,2,2,0.698970004336019
"954","Chibchanomys_orcesi","orcesi","Chibchanomys",0,0,0,0,0,NA,0,0,0,0,0
"955","Chibchanomys_trichotis","trichotis","Chibchanomys",0,0,0,0,0,NA,0,0,0,0,0
"956","Chilomys_instans","instans","Chilomys",0,0,0,0,0,NA,0,0,0,0,0
"957","Chilonatalus_macer","macer","Chilonatalus",0,0,0,0,0,NA,0,0,0,0,0
"958","Chilonatalus_micropus","micropus","Chilonatalus",0,0,0,0,0,NA,0,0,0,0,0
"959","Chilonatalus_tumidifrons","tumidifrons","Chilonatalus",0,0,0,0,0,NA,0,0,0,0,0
"960","Chimaerodipus_auritus","auritus","Chimaerodipus",0,0,0,0,0,NA,0,0,0,0,0
"961","Chimarrogale_hantu","hantu","Chimarrogale",0,0,0,0,0,NA,0,0,0,0,0
"962","Chimarrogale_himalayica","himalayica","Chimarrogale",0,0,0,0,0,NA,0,0,0,0,0
"963","Chimarrogale_leander","leander","Chimarrogale",0,0,0,0,0,NA,0,0,0,0,0
"964","Chimarrogale_phaeura","phaeura","Chimarrogale",0,0,0,0,0,NA,0,0,0,0,0
"965","Chimarrogale_platycephalus","platycephalus","Chimarrogale",1,1,1,1,0,1,1,1,0,1,0.301029995663981
"966","Chimarrogale_styani","styani","Chimarrogale",0,0,0,0,0,NA,0,0,0,0,0
"967","Chimarrogale_sumatrana","sumatrana","Chimarrogale",0,0,0,0,0,NA,0,0,0,0,0
"968","Chimarrogale_varennei","varennei","Chimarrogale",0,0,0,0,0,NA,0,0,0,0,0
"969","Chinchilla_chinchilla","chinchilla","Chinchilla",3,20,3,3,0,17,2,0.118,1,0,0.477121254719662
"970","Chinchilla_lanigera","lanigera","Chinchilla",4,40,4,4,0,23,2,0.087,2,0,0.477121254719662
"971","Chinchillula_sahamae","sahamae","Chinchillula",0,0,0,0,0,NA,0,0,0,0,0
"972","Chionomys_gud","gud","Chionomys",0,0,0,0,0,NA,0,0,0,0,0
"973","Chionomys_layi","layi","Chionomys",0,0,0,0,0,NA,0,0,0,0,0
"974","Chionomys_roberti","roberti","Chionomys",0,0,0,0,0,NA,0,0,0,0,0
"975","Chiroderma_doriae","doriae","Chiroderma",3,28,3,3,0,9,3,0.333,2,0,0.602059991327962
"976","Chiroderma_improvisum","improvisum","Chiroderma",1,36,1,1,0,14,1,0.071,1,0,0.301029995663981
"977","Chiroderma_salvini","salvini","Chiroderma",4,48,4,4,0,14,3,0.214,3,0,0.602059991327962
"978","Chiroderma_trinitatum","trinitatum","Chiroderma",0,0,0,0,0,NA,0,0,0,0,0
"979","Chiroderma_villosum","villosum","Chiroderma",1,1,1,1,0,11,1,0.091,0,0,0.301029995663981
"980","Chiroderma_vizottoi","vizottoi","Chiroderma",0,0,0,0,0,NA,0,0,0,0,0
"981","Chiromyscus_chiropus","chiropus","Chiromyscus",0,0,0,0,0,NA,0,0,0,0,0
"982","Chiromyscus_langbianis","langbianis","Chiromyscus",0,0,0,0,0,NA,0,0,0,0,0
"983","Chiromyscus_thomasi","thomasi","Chiromyscus",0,0,0,0,0,NA,0,0,0,0,0
"984","Chironax_melanocephalus","melanocephalus","Chironax",0,0,0,0,0,NA,0,0,0,0,0
"985","Chironectes_argyrodytes","argyrodytes","Chironectes",0,0,0,0,0,NA,0,0,0,0,0
"986","Chironectes_minimus","minimus","Chironectes",10,76,8,9,1,15,6,0.4,3,2,0.845098040014257
"987","Chiropodomys_calamianensis","calamianensis","Chiropodomys",0,0,0,0,0,NA,0,0,0,0,0
"988","Chiropodomys_gliroides","gliroides","Chiropodomys",0,0,0,0,0,NA,0,0,0,0,0
"989","Chiropodomys_karlkoopmani","karlkoopmani","Chiropodomys",0,0,0,0,0,NA,0,0,0,0,0
"990","Chiropodomys_major","major","Chiropodomys",0,0,0,0,0,NA,0,0,0,0,0
"991","Chiropodomys_majori","majori","Chiropodomys",0,0,0,0,0,NA,0,0,0,0,0
"992","Chiropodomys_muroides","muroides","Chiropodomys",0,0,0,0,0,NA,0,0,0,0,0
"993","Chiropodomys_pusillus","pusillus","Chiropodomys",0,0,0,0,0,NA,0,0,0,0,0
"994","Chiropotes_albinasus","albinasus","Chiropotes",1,15,1,0,1,2,1,0.5,1,1,0.301029995663981
"995","Chiropotes_israelita","israelita","Chiropotes",1,41,1,1,0,12,1,0.083,1,0,0.301029995663981
"996","Chiropotes_satanas","satanas","Chiropotes",7,151,7,6,1,39,6,0.154,6,1,0.845098040014257
"997","Chiropotes_utahickae","utahickae","Chiropotes",2,21,2,2,0,22,2,0.091,1,0,0.477121254719662
"998","Chiruromys_forbesi","forbesi","Chiruromys",0,0,0,0,0,NA,0,0,0,0,0
"999","Chiruromys_lamia","lamia","Chiruromys",0,0,0,0,0,NA,0,0,0,0,0
"1000","Chiruromys_vates","vates","Chiruromys",0,0,0,0,0,NA,0,0,0,0,0
"1001","Chlamyphorus_truncatus","truncatus","Chlamyphorus",2,114,2,1,1,9,2,0.222,2,0,0.477121254719662
"1002","Chleuastochoerus_linxiaensis","linxiaensis","Chleuastochoerus",0,0,0,0,0,NA,0,0,0,0,0
"1003","Chlorocebus_cynosuros","cynosuros","Chlorocebus",1,1,1,1,0,2,1,0.5,0,1,0.301029995663981
"1004","Chlorocebus_djamdjamensis","djamdjamensis","Chlorocebus",6,76,3,6,0,9,5,0.556,4,4,0.778151250383644
"1005","Chlorocebus_sabaeus","sabaeus","Chlorocebus",8,39,7,8,0,27,3,0.111,1,1,0.602059991327962
"1006","Chlorotalpa_duthieae","duthieae","Chlorotalpa",0,0,0,0,0,NA,0,0,0,0,0
"1007","Chodsigoa_caovansunga","caovansunga","Chodsigoa",0,0,0,0,0,NA,0,0,0,0,0
"1008","Chodsigoa_furva","furva","Chodsigoa",0,0,0,0,0,NA,0,0,0,0,0
"1009","Chodsigoa_hoffmanni","hoffmanni","Chodsigoa",1,41,1,1,0,4,1,0.25,1,1,0.301029995663981
"1010","Chodsigoa_hypsibia","hypsibia","Chodsigoa",0,0,0,0,0,NA,0,0,0,0,0
"1011","Chodsigoa_lamula","lamula","Chodsigoa",0,0,0,0,0,NA,0,0,0,0,0
"1012","Chodsigoa_larvarum","larvarum","Chodsigoa",0,0,0,0,0,NA,0,0,0,0,0
"1013","Chodsigoa_lowei","lowei","Chodsigoa",0,0,0,0,0,NA,0,0,0,0,0
"1014","Chodsigoa_parca","parca","Chodsigoa",0,0,0,0,0,NA,0,0,0,0,0
"1015","Chodsigoa_parva","parva","Chodsigoa",0,0,0,0,0,NA,0,0,0,0,0
"1016","Chodsigoa_salenskii","salenskii","Chodsigoa",0,0,0,0,0,NA,0,0,0,0,0
"1017","Chodsigoa_smithii","smithii","Chodsigoa",0,0,0,0,0,NA,0,0,0,0,0
"1018","Chodsigoa_sodalis","sodalis","Chodsigoa",0,0,0,0,0,NA,0,0,0,0,0
"1019","Choeroniscus_godmani","godmani","Choeroniscus",0,0,0,0,0,NA,0,0,0,0,0
"1020","Choeroniscus_minor","minor","Choeroniscus",1,10,1,1,0,20,1,0.05,1,0,0.301029995663981
"1021","Choeroniscus_periosus","periosus","Choeroniscus",0,0,0,0,0,NA,0,0,0,0,0
"1022","Choeronycteris_mexicana","mexicana","Choeronycteris",2,7,2,2,0,2,2,1,0,2,0.477121254719662
"1023","Choloepus_didactylus","didactylus","Choloepus",5,74,5,5,0,20,3,0.15,3,0,0.602059991327962
"1024","Choloepus_hoffmanni","hoffmanni","Choloepus",7,127,6,7,0,20,5,0.25,4,1,0.778151250383644
"1025","Chrotogale_owstoni","owstoni","Chrotogale",6,100,5,4,1,17,4,0.235,3,1,0.698970004336019
"1026","Chrotomys_gonzalesi","gonzalesi","Chrotomys",0,0,0,0,0,NA,0,0,0,0,0
"1027","Chrotomys_mindorensis","mindorensis","Chrotomys",2,23,2,2,0,14,2,0.143,1,0,0.477121254719662
"1028","Chrotomys_sibuyanensis","sibuyanensis","Chrotomys",0,0,0,0,0,NA,0,0,0,0,0
"1029","Chrotomys_silaceus","silaceus","Chrotomys",0,0,0,0,0,NA,0,0,0,0,0
"1030","Chrotomys_whiteheadi","whiteheadi","Chrotomys",0,0,0,0,0,NA,0,0,0,0,0
"1031","Chrotopterus_auritus","auritus","Chrotopterus",8,248,8,8,0,17,6,0.353,5,1,0.845098040014257
"1032","Chrysochloris_asiatica","asiatica","Chrysochloris",2,9,2,2,0,7,1,0.143,0,0,0.301029995663981
"1033","Chrysochloris_congicus","congicus","Chrysochloris",0,0,0,0,0,NA,0,0,0,0,0
"1034","Chrysochloris_damarensis","damarensis","Chrysochloris",0,0,0,0,0,NA,0,0,0,0,0
"1035","Chrysochloris_fosteri","fosteri","Chrysochloris",0,0,0,0,0,NA,0,0,0,0,0
"1036","Chrysochloris_holosericea","holosericea","Chrysochloris",0,0,0,0,0,NA,0,0,0,0,0
"1037","Chrysochloris_stuhlmanni","stuhlmanni","Chrysochloris",0,0,0,0,0,NA,0,0,0,0,0
"1038","Chrysochloris_vermiculus","vermiculus","Chrysochloris",0,0,0,0,0,NA,0,0,0,0,0
"1039","Chrysochloris_visagiei","visagiei","Chrysochloris",0,0,0,0,0,NA,0,0,0,0,0
"1040","Chrysocyon_brachyurus","brachyurus","Chrysocyon",85,1150,55,81,1,26,21,0.808,36,4,1.34242268082221
"1041","Chrysospalax_trevelyani","trevelyani","Chrysospalax",0,0,0,0,0,NA,0,0,0,0,0
"1042","Chrysospalax_villosus","villosus","Chrysospalax",0,0,0,0,0,NA,0,0,0,0,0
"1043","Cistugo_lesueuri","lesueuri","Cistugo",0,0,0,0,0,NA,0,0,0,0,0
"1044","Cistugo_seabrae","seabrae","Cistugo",0,0,0,0,0,NA,0,0,0,0,0
"1045","Civettictis_civetta","civetta","Civettictis",6,27,5,6,0,15,2,0.133,1,1,0.477121254719662
"1046","Clethrionomys_charlottensis","charlottensis","Clethrionomys",0,0,0,0,0,NA,0,0,0,0,0
"1047","Clethrionomys_decipiens","decipiens","Clethrionomys",0,0,0,0,0,NA,0,0,0,0,0
"1048","Clethrionomys_hamiltoni","hamiltoni","Clethrionomys",0,0,0,0,0,NA,0,0,0,0,0
"1049","Clethrionomys_rufocanoides","rufocanoides","Clethrionomys",0,0,0,0,0,NA,0,0,0,0,0
"1050","Clethrionomys_sculleni","sculleni","Clethrionomys",0,0,0,0,0,NA,0,0,0,0,0
"1051","Clethrionomys_tecpin","tecpin","Clethrionomys",0,0,0,0,0,NA,0,0,0,0,0
"1052","Cloeotis_percivali","percivali","Cloeotis",2,4,2,2,0,22,2,0.091,0,1,0.477121254719662
"1053","Clyomys_bishopi","bishopi","Clyomys",0,0,0,0,0,NA,0,0,0,0,0
"1054","Clyomys_laticeps","laticeps","Clyomys",4,24,4,4,0,11,3,0.273,1,1,0.602059991327962
"1055","Coccymys_kirrhos","kirrhos","Coccymys",0,0,0,0,0,NA,0,0,0,0,0
"1056","Coccymys_ruemmleri","ruemmleri","Coccymys",0,0,0,0,0,NA,0,0,0,0,0
"1057","Coccymys_shawmayeri","shawmayeri","Coccymys",0,0,0,0,0,NA,0,0,0,0,0
"1058","Coelops_frithii","frithii","Coelops",1,39,1,1,0,12,1,0.083,1,0,0.301029995663981
"1059","Coelops_robinsoni","robinsoni","Coelops",0,0,0,0,0,NA,0,0,0,0,0
"1060","Coendou_bicolor","bicolor","Coendou",0,0,0,0,0,NA,0,0,0,0,0
"1061","Coendou_ichillus","ichillus","Coendou",0,0,0,0,0,NA,0,0,0,0,0
"1062","Coendou_insidiosus","insidiosus","Coendou",0,0,0,0,0,NA,0,0,0,0,0
"1063","Coendou_melanurus","melanurus","Coendou",0,0,0,0,0,NA,0,0,0,0,0
"1064","Coendou_mexicanus","mexicanus","Coendou",2,5,2,2,0,11,2,0.182,0,0,0.477121254719662
"1065","Coendou_nycthemera","nycthemera","Coendou",1,10,1,1,0,4,1,0.25,1,1,0.301029995663981
"1066","Coendou_prehensilis","prehensilis","Coendou",3,20,3,2,1,12,2,0.167,1,1,0.477121254719662
"1067","Coendou_pruinosus","pruinosus","Coendou",0,0,0,0,0,NA,0,0,0,0,0
"1068","Coendou_quichua","quichua","Coendou",1,2,1,1,0,3,1,0.333,0,1,0.301029995663981
"1069","Coendou_rothschildi","rothschildi","Coendou",0,0,0,0,0,NA,0,0,0,0,0
"1070","Coendou_rufescens","rufescens","Coendou",3,131,3,3,0,12,2,0.167,1,1,0.477121254719662
"1071","Coendou_sanctaemartae","sanctaemartae","Coendou",0,0,0,0,0,NA,0,0,0,0,0
"1072","Coendou_simonsi","simonsi","Coendou",0,0,0,0,0,NA,0,0,0,0,0
"1073","Coendou_speratus","speratus","Coendou",0,0,0,0,0,NA,0,0,0,0,0
"1074","Coendou_spinosus","spinosus","Coendou",2,1,2,2,0,2,1,0.5,0,1,0.301029995663981
"1075","Coendou_vestitus","vestitus","Coendou",2,4,2,2,0,2,2,1,0,2,0.477121254719662
"1076","Coendou_villosus","villosus","Coendou",0,0,0,0,0,NA,0,0,0,0,0
"1077","Coleura_afra","afra","Coleura",0,0,0,0,0,NA,0,0,0,0,0
"1078","Coleura_kibomalandy","kibomalandy","Coleura",0,0,0,0,0,NA,0,0,0,0,0
"1079","Coleura_seychellensis","seychellensis","Coleura",3,18,3,3,0,15,3,0.2,0,0,0.602059991327962
"1080","Colobus_polykomos","polykomos","Colobus",12,172,10,12,0,37,7,0.189,6,2,0.903089986991944
"1081","Colobus_vellerosus","vellerosus","Colobus",11,148,9,10,1,15,5,0.333,5,2,0.778151250383644
"1082","Colomys_goslingi","goslingi","Colomys",1,10,1,1,0,9,1,0.111,1,0,0.301029995663981
"1083","Condylura_cristata","cristata","Condylura",2,28,2,2,0,22,2,0.091,2,0,0.477121254719662
"1084","Conepatus_ajax","ajax","Conepatus",0,0,0,0,0,NA,0,0,0,0,0
"1085","Conepatus_arequipae","arequipae","Conepatus",0,0,0,0,0,NA,0,0,0,0,0
"1086","Conepatus_budini","budini","Conepatus",0,0,0,0,0,NA,0,0,0,0,0
"1087","Conepatus_calurus","calurus","Conepatus",0,0,0,0,0,NA,0,0,0,0,0
"1088","Conepatus_chinga","chinga","Conepatus",13,141,12,12,1,15,7,0.467,5,3,0.903089986991944
"1089","Conepatus_chorensis","chorensis","Conepatus",0,0,0,0,0,NA,0,0,0,0,0
"1090","Conepatus_gibsoni","gibsoni","Conepatus",0,0,0,0,0,NA,0,0,0,0,0
"1091","Conepatus_humboldtii","humboldtii","Conepatus",1,1,1,1,0,3,1,0.333,0,1,0.301029995663981
"1092","Conepatus_inca","inca","Conepatus",0,0,0,0,0,NA,0,0,0,0,0
"1093","Conepatus_mapurito","mapurito","Conepatus",0,0,0,0,0,NA,0,0,0,0,0
"1094","Conepatus_mesoleucus","mesoleucus","Conepatus",1,26,1,1,0,18,1,0.056,1,0,0.301029995663981
"1095","Conepatus_nasutus","nasutus","Conepatus",0,0,0,0,0,NA,0,0,0,0,0
"1096","Conepatus_porcinus","porcinus","Conepatus",0,0,0,0,0,NA,0,0,0,0,0
"1097","Conepatus_proteo","proteo","Conepatus",0,0,0,0,0,NA,0,0,0,0,0
"1098","Conepatus_proteus","proteus","Conepatus",0,0,0,0,0,NA,0,0,0,0,0
"1099","Conepatus_rex","rex","Conepatus",0,0,0,0,0,NA,0,0,0,0,0
"1100","Conepatus_semistriatus","semistriatus","Conepatus",8,67,7,7,1,12,5,0.417,3,3,0.778151250383644
"1101","Conepatus_tropicalis","tropicalis","Conepatus",0,0,0,0,0,NA,0,0,0,0,0
"1102","Congosorex_phillipsorum","phillipsorum","Congosorex",0,0,0,0,0,NA,0,0,0,0,0
"1103","Congosorex_polli","polli","Congosorex",0,0,0,0,0,NA,0,0,0,0,0
"1104","Congosorex_verheyeni","verheyeni","Congosorex",0,0,0,0,0,NA,0,0,0,0,0
"1105","Conilurus_albipes","albipes","Conilurus",4,53,4,4,0,21,4,0.19,3,2,0.698970004336019
"1106","Conilurus_penicillatus","penicillatus","Conilurus",10,190,8,10,0,21,8,0.381,8,3,0.954242509439325
"1107","Connochaetes_gnou","gnou","Connochaetes",11,112,10,10,1,17,6,0.353,5,3,0.845098040014257
"1108","Connochaetes_taurinus","taurinus","Connochaetes",50,1670,37,43,6,47,18,0.383,25,7,1.27875360095283
"1109","Cormura_brevirostris","brevirostris","Cormura",2,17,2,2,0,10,2,0.2,1,1,0.477121254719662
"1110","Corynorhinus_mexicanus","mexicanus","Corynorhinus",1,13,1,1,0,17,1,0.059,1,0,0.301029995663981
"1111","Corynorhinus_rafinesquii","rafinesquii","Corynorhinus",15,201,12,14,1,20,9,0.45,8,2,1
"1112","Coryphomys_buehleri","buehleri","Coryphomys",0,0,0,0,0,NA,0,0,0,0,0
"1113","Craseonycteris_thonglongyai","thonglongyai","Craseonycteris",3,27,3,3,0,20,3,0.15,2,0,0.602059991327962
"1114","Crateromys_australis","australis","Crateromys",0,0,0,0,0,NA,0,0,0,0,0
"1115","Crateromys_heaneyi","heaneyi","Crateromys",0,0,0,0,0,NA,0,0,0,0,0
"1116","Crateromys_paulus","paulus","Crateromys",0,0,0,0,0,NA,0,0,0,0,0
"1117","Crateromys_schadenbergi","schadenbergi","Crateromys",0,0,0,0,0,NA,0,0,0,0,0
"1118","Cratogeomys_bursarius","bursarius","Cratogeomys",0,0,0,0,0,NA,0,0,0,0,0
"1119","Cratogeomys_estor","estor","Cratogeomys",0,0,0,0,0,NA,0,0,0,0,0
"1120","Cratogeomys_fulvescens","fulvescens","Cratogeomys",1,2,1,1,0,8,1,0.125,0,0,0.301029995663981
"1121","Cratogeomys_gymnurus","gymnurus","Cratogeomys",0,0,0,0,0,NA,0,0,0,0,0
"1122","Cratogeomys_merriami","merriami","Cratogeomys",1,2,1,1,0,8,1,0.125,0,0,0.301029995663981
"1123","Cratogeomys_neglectus","neglectus","Cratogeomys",0,0,0,0,0,NA,0,0,0,0,0
"1124","Cratogeomys_perotensis","perotensis","Cratogeomys",0,0,0,0,0,NA,0,0,0,0,0
"1125","Cratogeomys_planiceps","planiceps","Cratogeomys",0,0,0,0,0,NA,0,0,0,0,0
"1126","Cratogeomys_tylorhinus","tylorhinus","Cratogeomys",0,0,0,0,0,NA,0,0,0,0,0
"1127","Cratogeomys_zinseri","zinseri","Cratogeomys",0,0,0,0,0,NA,0,0,0,0,0
"1128","Cremnomys_cutchicus","cutchicus","Cremnomys",0,0,0,0,0,NA,0,0,0,0,0
"1129","Cremnomys_elvira","elvira","Cremnomys",0,0,0,0,0,NA,0,0,0,0,0
"1130","Cremohipparion_matthewi","matthewi","Cremohipparion",0,0,0,0,0,NA,0,0,0,0,0
"1131","Cremohipparion_nikosi","nikosi","Cremohipparion",0,0,0,0,0,NA,0,0,0,0,0
"1132","Cricetomys_ansorgei","ansorgei","Cricetomys",0,0,0,0,0,NA,0,0,0,0,0
"1133","Cricetomys_emini","emini","Cricetomys",8,126,8,8,0,19,7,0.368,5,2,0.903089986991944
"1134","Cricetomys_gambianus","gambianus","Cricetomys",7,24,7,6,0,12,3,0.25,1,0,0.602059991327962
"1135","Cricetomys_kivuensis","kivuensis","Cricetomys",1,36,1,1,0,10,1,0.1,1,0,0.301029995663981
"1136","Cricetulus_demetros","demetros","Cricetulus",0,0,0,0,0,NA,0,0,0,0,0
"1137","Cricetulus_griseus","griseus","Cricetulus",130,5594,77,127,1,40,38,0.95,90,11,1.5910646070265
"1138","Cricetulus_lama","lama","Cricetulus",0,0,0,0,0,NA,0,0,0,0,0
"1139","Cricetulus_longicaudatus","longicaudatus","Cricetulus",1,25,1,1,0,13,1,0.077,1,0,0.301029995663981
"1140","Cricetulus_sokolovi","sokolovi","Cricetulus",0,0,0,0,0,NA,0,0,0,0,0
"1141","Cricetus_cricetus","cricetus","Cricetus",43,399,26,40,3,19,12,0.632,15,4,1.11394335230684
"1142","Crocidura_aagardi","aagardi","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1143","Crocidura_absconditus","absconditus","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1144","Crocidura_aequicauda","aequicauda","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1145","Crocidura_albicauda","albicauda","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1146","Crocidura_aleksandrisi","aleksandrisi","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1147","Crocidura_allex","allex","Crocidura",1,7,1,1,0,7,1,0.143,0,0,0.301029995663981
"1148","Crocidura_anchietae","anchietae","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1149","Crocidura_andamanensis","andamanensis","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1150","Crocidura_annellata","annellata","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1151","Crocidura_ansellorum","ansellorum","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1152","Crocidura_ansorgei","ansorgei","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1153","Crocidura_aoris","aoris","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1154","Crocidura_arabica","arabica","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1155","Crocidura_arethusa","arethusa","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1156","Crocidura_aridula","aridula","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1157","Crocidura_arispa","arispa","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1158","Crocidura_armenica","armenica","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1159","Crocidura_attenuata","attenuata","Crocidura",1,17,1,1,0,7,1,0.143,1,0,0.301029995663981
"1160","Crocidura_attila","attila","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1161","Crocidura_baileyi","baileyi","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1162","Crocidura_baluensis","baluensis","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1163","Crocidura_batakorum","batakorum","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1164","Crocidura_batesi","batesi","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1165","Crocidura_beatus","beatus","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1166","Crocidura_beccarii","beccarii","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1167","Crocidura_beirae","beirae","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1168","Crocidura_beta","beta","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1169","Crocidura_bicolor","bicolor","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1170","Crocidura_bottegi","bottegi","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1171","Crocidura_bottegoides","bottegoides","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1172","Crocidura_boydi","boydi","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1173","Crocidura_brunnea","brunnea","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1174","Crocidura_buettikoferi","buettikoferi","Crocidura",2,2,1,2,0,3,1,0.333,0,1,0.301029995663981
"1175","Crocidura_butleri","butleri","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1176","Crocidura_caliginea","caliginea","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1177","Crocidura_canariensis","canariensis","Crocidura",1,10,1,1,0,29,1,0.034,1,0,0.301029995663981
"1178","Crocidura_canescens","canescens","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1179","Crocidura_capensoides","capensoides","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1180","Crocidura_caspica","caspica","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1181","Crocidura_cassiteridum","cassiteridum","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1182","Crocidura_ceylanica","ceylanica","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1183","Crocidura_cinderella","cinderella","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1184","Crocidura_congobelgica","congobelgica","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1185","Crocidura_coreae","coreae","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1186","Crocidura_crenata","crenata","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1187","Crocidura_crossei","crossei","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1188","Crocidura_cuninghamei","cuninghamei","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1189","Crocidura_cyanea","cyanea","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1190","Crocidura_darfurea","darfurea","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1191","Crocidura_denti","denti","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1192","Crocidura_deserti","deserti","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
"1193","Crocidura_desperata","desperata","Crocidura",0,0,0,0,0,NA,0,0,0,0,0
