"","genus_species","species","genus","publications","citations","journals","articles","reviews","years_publishing","h","m","i10","h5"
"4334","Nesoromys_ceramicus","ceramicus","Nesoromys",0,0,0,0,0,NA,0,0,0,0
"4335","Nesoryzomys_darwini","darwini","Nesoryzomys",1,43,1,1,0,21,1,0.048,1,0
"4336","Nesoryzomys_fernandinae","fernandinae","Nesoryzomys",1,43,1,1,0,21,1,0.048,1,0
"4337","Nesoryzomys_indefessus","indefessus","Nesoryzomys",1,43,1,1,0,21,1,0.048,1,0
"4338","Nesoryzomys_narboroughi","narboroughi","Nesoryzomys",3,53,3,2,1,21,2,0.095,1,1
"4339","Nesoryzomys_swarthi","swarthi","Nesoryzomys",7,177,6,6,1,21,6,0.286,5,0
"4340","Neurotrichus_gibbsii","gibbsii","Neurotrichus",38,1176,26,33,1,59,17,0.288,25,0
"4341","Neusticomys_ferreirai","ferreirai","Neusticomys",1,3,1,1,0,4,1,0.25,0,1
"4342","Neusticomys_monticolus","monticolus","Neusticomys",3,17,3,3,0,8,2,0.25,1,1
"4343","Neusticomys_mussoi","mussoi","Neusticomys",1,5,1,0,0,7,1,0.143,0,0
"4344","Neusticomys_oyapocki","oyapocki","Neusticomys",4,237,3,4,0,43,3,0.07,1,1
"4345","Neusticomys_peruviensis","peruviensis","Neusticomys",3,10,2,3,0,6,1,0.167,0,1
"4346","Neusticomys_venezuelae","venezuelae","Neusticomys",0,0,0,0,0,NA,0,0,0,0
"4347","Neusticomys_vossi","vossi","Neusticomys",3,23,3,3,0,6,3,0.5,1,1
"4348","Nilopegamys_plumbeus","plumbeus","Nilopegamys",0,0,0,0,0,NA,0,0,0,0
"4349","Ningaui_ridei","ridei","Ningaui",7,295,4,7,0,35,6,0.171,5,0
"4350","Ningaui_timealeyi","timealeyi","Ningaui",2,21,2,2,0,19,2,0.105,1,1
"4351","Ningaui_yvonnae","yvonnae","Ningaui",9,151,5,9,0,31,7,0.226,6,0
"4352","Niumbaha_superba","superba","Niumbaha",0,0,0,0,0,NA,0,0,0,0
"4353","Niviventer_brahma","brahma","Niviventer",3,50,3,3,0,14,3,0.214,2,1
"4354","Niviventer_cameroni","cameroni","Niviventer",0,0,0,0,0,NA,0,0,0,0
"4355","Niviventer_coninga","coninga","Niviventer",11,279,7,10,0,27,8,0.296,6,1
"4356","Niviventer_cremoriventer","cremoriventer","Niviventer",9,142,8,9,0,26,5,0.192,5,1
"4357","Niviventer_culturatus","culturatus","Niviventer",8,181,5,7,1,28,7,0.25,5,1
"4358","Niviventer_excelsior","excelsior","Niviventer",5,76,5,5,0,14,4,0.286,3,1
"4359","Niviventer_fraternus","fraternus","Niviventer",0,0,0,0,0,NA,0,0,0,0
"4360","Niviventer_fulvescens","fulvescens","Niviventer",44,548,36,42,1,38,15,0.395,19,6
"4361","Niviventer_hinpoon","hinpoon","Niviventer",1,17,1,1,0,8,1,0.125,1,0
"4362","Niviventer_huang","huang","Niviventer",0,0,0,0,0,NA,0,0,0,0
"4363","Niviventer_langbianus","langbianus","Niviventer",0,0,0,0,0,NA,0,0,0,0
"4364","Niviventer_lepturus","lepturus","Niviventer",0,0,0,0,0,NA,0,0,0,0
"4365","Niviventer_lotipes","lotipes","Niviventer",1,7,1,1,0,13,1,0.077,0,0
"4366","Niviventer_niviventer","niviventer","Niviventer",30,243,23,30,0,47,8,0.17,8,3
"4367","Niviventer_rapit","rapit","Niviventer",0,0,0,0,0,NA,0,0,0,0
"4368","Niviventer_tenaster","tenaster","Niviventer",2,25,2,2,0,13,2,0.154,1,0
"4369","Noctilio_albiventer","albiventer","Noctilio",0,0,0,0,0,NA,0,0,0,0
"4370","Noctilio_albiventris","albiventris","Noctilio",48,1080,40,47,1,44,18,0.409,30,5
"4371","Noctilio_leporinus","leporinus","Noctilio",66,1167,44,61,2,56,22,0.393,38,4
"4372","Nomascus_annamensis","annamensis","Nomascus",6,3,5,6,0,3,1,0.333,0,1
"4373","Nomascus_gabriellae","gabriellae","Nomascus",24,379,20,23,1,38,10,0.263,10,3
"4374","Nomascus_hainanus","hainanus","Nomascus",24,167,15,21,0,116,8,0.069,6,5
"4375","Nomascus_leucogenys","leucogenys","Nomascus",91,1951,58,88,0,46,20,0.435,35,6
"4376","Nomascus_nasutus","nasutus","Nomascus",27,311,17,26,1,11,11,1,11,3
"4377","Nomascus_siki","siki","Nomascus",12,151,9,12,0,12,6,0.5,6,2
"4378","Noronhomys_vespuccii","vespuccii","Noronhomys",0,0,0,0,0,NA,0,0,0,0
"4379","Notamacropus_agilis","agilis","Notamacropus",62,1060,37,0,0,45,18,0.4,35,3
"4380","Notamacropus_dorsalis","dorsalis","Notamacropus",44,615,24,42,2,42,16,0.381,24,3
"4381","Notamacropus_irma","irma","Notamacropus",16,149,12,15,1,24,8,0.333,7,1
"4382","Notamacropus_parma","parma","Notamacropus",55,615,30,51,1,49,15,0.306,27,2
"4383","Notamacropus_parryi","parryi","Notamacropus",29,487,20,27,2,186,14,0.075,19,0
"4384","Notharctus_tenebrosus","tenebrosus","Notharctus",8,142,5,8,0,36,7,0.194,6,1
"4385","Nothocyon_annectens","annectens","Nothocyon",0,0,0,0,0,NA,0,0,0,0
"4386","Nothocyon_gregorii","gregorii","Nothocyon",0,0,0,0,0,NA,0,0,0,0
"4387","Nothocyon_leptodus","leptodus","Nothocyon",0,0,0,0,0,NA,0,0,0,0
"4388","Nothocyon_roii","roii","Nothocyon",0,0,0,0,0,NA,0,0,0,0
"4389","Nothocyon_vulpinus","vulpinus","Nothocyon",0,0,0,0,0,NA,0,0,0,0
"4390","Notiomys_edwardsii","edwardsii","Notiomys",5,92,5,5,0,37,3,0.081,3,0
"4391","Notiosorex_cockrumi","cockrumi","Notiosorex",1,7,1,1,0,11,1,0.091,0,0
"4392","Notiosorex_crawfordi","crawfordi","Notiosorex",27,231,18,24,2,41,8,0.195,5,2
"4393","Notiosorex_evotis","evotis","Notiosorex",0,0,0,0,0,NA,0,0,0,0
"4394","Notiosorex_villai","villai","Notiosorex",0,0,0,0,0,NA,0,0,0,0
"4395","Notochoerus_compactus","compactus","Notochoerus",0,0,0,0,0,NA,0,0,0,0
"4396","Notochoerus_dietrichi","dietrichi","Notochoerus",0,0,0,0,0,NA,0,0,0,0
"4397","Notocitellus_adocetus","adocetus","Notocitellus",4,52,4,4,0,48,2,0.042,1,0
"4398","Notocitellus_annulatus","annulatus","Notocitellus",0,0,0,0,0,NA,0,0,0,0
"4399","Notomys_alexis","alexis","Notomys",138,2448,54,136,1,52,26,0.5,72,3
"4400","Notomys_amplus","amplus","Notomys",1,10,1,1,0,32,1,0.031,1,0
"4401","Notomys_aquilo","aquilo","Notomys",8,73,3,8,0,22,5,0.227,2,0
"4402","Notomys_cervinus","cervinus","Notomys",15,321,12,14,0,52,10,0.192,10,1
"4403","Notomys_fuscus","fuscus","Notomys",18,451,10,18,0,41,11,0.268,11,3
"4404","Notomys_longicaudatus","longicaudatus","Notomys",3,34,2,3,0,44,2,0.045,2,0
"4405","Notomys_macrotis","macrotis","Notomys",0,0,0,0,0,NA,0,0,0,0
"4406","Notomys_mitchellii","mitchellii","Notomys",6,100,4,6,0,44,5,0.114,3,0
"4407","Notomys_mordax","mordax","Notomys",1,4,1,1,0,44,1,0.023,0,0
"4408","Notopteris_macdonaldi","macdonaldi","Notopteris",6,54,4,6,0,14,4,0.286,3,0
"4409","Notopteris_neocaledonica","neocaledonica","Notopteris",0,0,0,0,0,NA,0,0,0,0
"4410","Notoryctes_caurinus","caurinus","Notoryctes",1,48,1,1,0,21,1,0.048,1,0
"4411","Notoryctes_typhlops","typhlops","Notoryctes",25,815,20,21,0,130,12,0.092,13,1
"4412","Nyctalus_anthonyi","anthonyi","Nyctalus",0,0,0,0,0,NA,0,0,0,0
"4413","Nyctalus_asiaeorientalis","asiaeorientalis","Nyctalus",0,0,0,0,0,NA,0,0,0,0
"4414","Nyctalus_aviator","aviator","Nyctalus",5,81,5,5,0,17,3,0.176,2,1
"4415","Nyctalus_azoreum","azoreum","Nyctalus",8,117,8,8,0,28,7,0.25,6,0
"4416","Nyctalus_caudatus","caudatus","Nyctalus",0,0,0,0,0,NA,0,0,0,0
"4417","Nyctalus_furvus","furvus","Nyctalus",0,0,0,0,0,NA,0,0,0,0
"4418","Nyctalus_lasiopterus","lasiopterus","Nyctalus",48,692,30,46,1,49,12,0.245,17,3
"4419","Nyctalus_montanus","montanus","Nyctalus",0,0,0,0,0,NA,0,0,0,0
"4420","Nyctalus_noctula","noctula","Nyctalus",248,4402,133,239,5,85,34,0.4,108,10
"4421","Nyctalus_plancyi","plancyi","Nyctalus",13,157,12,12,0,15,6,0.4,5,2
"4422","Nyctalus_stenopterus","stenopterus","Nyctalus",0,0,0,0,0,NA,0,0,0,0
"4423","Nyctalus_velutinus","velutinus","Nyctalus",5,66,4,5,0,19,4,0.211,3,0
"4424","Nyctereutes_koreensis","koreensis","Nyctereutes",0,0,0,0,0,NA,0,0,0,0
"4425","Nycteris_arge","arge","Nycteris",3,15,3,3,0,24,3,0.125,0,0
"4426","Nycteris_aurita","aurita","Nycteris",0,0,0,0,0,NA,0,0,0,0
"4427","Nycteris_fuliginosa","fuliginosa","Nycteris",0,0,0,0,0,NA,0,0,0,0
"4428","Nycteris_gambiensis","gambiensis","Nycteris",1,14,1,1,0,15,1,0.067,1,0
"4429","Nycteris_grandis","grandis","Nycteris",5,92,3,5,0,40,4,0.1,3,1
"4430","Nycteris_hispida","hispida","Nycteris",9,211,9,8,0,47,4,0.085,4,1
"4431","Nycteris_intermedia","intermedia","Nycteris",0,0,0,0,0,NA,0,0,0,0
"4432","Nycteris_javanica","javanica","Nycteris",3,19,3,3,0,28,3,0.107,0,1
"4433","Nycteris_macrotis","macrotis","Nycteris",3,107,3,3,0,14,2,0.143,2,1
"4434","Nycteris_madagascariensis","madagascariensis","Nycteris",0,0,0,0,0,NA,0,0,0,0
"4435","Nycteris_major","major","Nycteris",0,0,0,0,0,NA,0,0,0,0
"4436","Nycteris_nana","nana","Nycteris",1,4,1,1,0,35,1,0.029,0,0
"4437","Nycteris_parisii","parisii","Nycteris",1,2,1,1,0,33,1,0.03,0,0
"4438","Nycteris_poensis","poensis","Nycteris",0,0,0,0,0,NA,0,0,0,0
"4439","Nycteris_thebaica","thebaica","Nycteris",33,435,24,32,1,50,11,0.22,11,2
"4440","Nycteris_tragata","tragata","Nycteris",6,38,5,5,0,24,4,0.167,1,1
"4441","Nycteris_villosa","villosa","Nycteris",0,0,0,0,0,NA,0,0,0,0
"4442","Nycteris_vinsoni","vinsoni","Nycteris",0,0,0,0,0,NA,0,0,0,0
"4443","Nycteris_woodi","woodi","Nycteris",0,0,0,0,0,NA,0,0,0,0
"4444","Nycticebus_bancanus","bancanus","Nycticebus",2,36,2,2,0,8,2,0.25,1,1
"4445","Nycticebus_bengalensis","bengalensis","Nycticebus",29,307,16,27,1,23,10,0.435,12,2
"4446","Nycticebus_borneanus","borneanus","Nycticebus",1,28,1,1,0,8,1,0.125,1,0
"4447","Nycticebus_javanicus","javanicus","Nycticebus",25,333,19,21,0,15,10,0.667,10,6
"4448","Nycticebus_kayan","kayan","Nycticebus",3,40,3,3,0,8,2,0.25,2,1
"4449","Nycticebus_menagensis","menagensis","Nycticebus",12,115,9,12,0,29,5,0.172,3,3
"4450","Nycticebus_pygmaeus","pygmaeus","Nycticebus",58,962,34,54,1,48,19,0.396,32,3
"4451","Nycticeinops_schlieffeni","schlieffeni","Nycticeinops",3,31,3,3,0,31,2,0.065,1,0
"4452","Nycticeius_aenobarbus","aenobarbus","Nycticeius",0,0,0,0,0,NA,0,0,0,0
"4453","Nycticeius_cubanus","cubanus","Nycticeius",2,24,2,2,0,16,2,0.125,2,0
"4454","Nycticeius_humeralis","humeralis","Nycticeius",81,1657,37,78,2,50,19,0.38,31,5
"4455","Nyctiellus_lepidus","lepidus","Nyctiellus",2,33,2,2,0,18,2,0.111,1,0
"4456","Nyctimene_aello","aello","Nyctimene",0,0,0,0,0,NA,0,0,0,0
"4457","Nyctimene_cephalotes","cephalotes","Nyctimene",1,5,1,1,0,13,1,0.077,0,0
"4458","Nyctimene_certans","certans","Nyctimene",0,0,0,0,0,NA,0,0,0,0
"4459","Nyctimene_cyclotis","cyclotis","Nyctimene",0,0,0,0,0,NA,0,0,0,0
"4460","Nyctimene_draconilla","draconilla","Nyctimene",0,0,0,0,0,NA,0,0,0,0
"4461","Nyctimene_keasti","keasti","Nyctimene",0,0,0,0,0,NA,0,0,0,0
"4462","Nyctimene_major","major","Nyctimene",2,52,2,2,0,51,2,0.039,1,0
"4463","Nyctimene_malaitensis","malaitensis","Nyctimene",0,0,0,0,0,NA,0,0,0,0
"4464","Nyctimene_masalai","masalai","Nyctimene",0,0,0,0,0,NA,0,0,0,0
"4465","Nyctimene_minutus","minutus","Nyctimene",0,0,0,0,0,NA,0,0,0,0
"4466","Nyctimene_rabori","rabori","Nyctimene",2,45,2,2,0,32,1,0.031,1,0
"4467","Nyctimene_robinsoni","robinsoni","Nyctimene",5,72,5,5,0,32,4,0.125,3,0
"4468","Nyctimene_sanctacrucis","sanctacrucis","Nyctimene",0,0,0,0,0,NA,0,0,0,0
"4469","Nyctimene_vizcaccia","vizcaccia","Nyctimene",0,0,0,0,0,NA,0,0,0,0
"4470","Nyctinomops_aurispinosus","aurispinosus","Nyctinomops",5,29,5,5,0,12,4,0.333,1,0
"4471","Nyctinomops_femorosaccus","femorosaccus","Nyctinomops",6,48,5,6,0,20,4,0.2,2,0
"4472","Nyctinomops_laticaudatus","laticaudatus","Nyctinomops",36,429,32,33,0,26,10,0.385,12,2
"4473","Nyctinomops_macrotis","macrotis","Nyctinomops",29,441,21,26,0,33,9,0.273,8,1
"4474","Nyctophilus_arnhemensis","arnhemensis","Nyctophilus",2,17,2,1,1,12,1,0.083,1,0
"4475","Nyctophilus_australis","australis","Nyctophilus",0,0,0,0,0,NA,0,0,0,0
"4476","Nyctophilus_bifax","bifax","Nyctophilus",12,293,11,10,2,39,10,0.256,10,0
"4477","Nyctophilus_corbeni","corbeni","Nyctophilus",2,14,2,2,0,5,2,0.4,0,1
"4478","Nyctophilus_daedalus","daedalus","Nyctophilus",1,16,1,0,1,12,1,0.083,1,0
"4479","Nyctophilus_geoffroyi","geoffroyi","Nyctophilus",45,1236,22,45,0,46,21,0.457,31,2
"4480","Nyctophilus_gouldi","gouldi","Nyctophilus",30,788,20,29,0,36,17,0.472,20,4
"4481","Nyctophilus_heran","heran","Nyctophilus",0,0,0,0,0,NA,0,0,0,0
"4482","Nyctophilus_howensis","howensis","Nyctophilus",1,16,1,0,1,12,1,0.083,1,0
"4483","Nyctophilus_major","major","Nyctophilus",7,109,4,6,1,24,5,0.208,4,0
"4484","Nyctophilus_microdon","microdon","Nyctophilus",0,0,0,0,0,NA,0,0,0,0
"4485","Nyctophilus_microtis","microtis","Nyctophilus",0,0,0,0,0,NA,0,0,0,0
"4486","Nyctophilus_nebulosus","nebulosus","Nyctophilus",1,12,1,1,0,20,1,0.05,1,0
"4487","Nyctophilus_sherrini","sherrini","Nyctophilus",0,0,0,0,0,NA,0,0,0,0
"4488","Nyctophilus_shirleyae","shirleyae","Nyctophilus",0,0,0,0,0,NA,0,0,0,0
"4489","Nyctophilus_timoriensis","timoriensis","Nyctophilus",6,122,6,5,1,33,5,0.152,4,0
"4490","Nyctophilus_unicolor","unicolor","Nyctophilus",0,0,0,0,0,NA,0,0,0,0
"4491","Nyctophilus_walkeri","walkeri","Nyctophilus",0,0,0,0,0,NA,0,0,0,0
"4492","Ochotona_annectens","annectens","Ochotona",1,45,1,1,0,17,1,0.059,1,0
"4493","Ochotona_argentata","argentata","Ochotona",2,32,2,2,0,17,2,0.118,1,0
"4494","Ochotona_bedfordi","bedfordi","Ochotona",0,0,0,0,0,NA,0,0,0,0
"4495","Ochotona_collaris","collaris","Ochotona",33,841,27,30,1,47,17,0.362,21,1
"4496","Ochotona_coreana","coreana","Ochotona",0,0,0,0,0,NA,0,0,0,0
"4497","Ochotona_erythrotis","erythrotis","Ochotona",5,21,5,4,1,24,3,0.125,1,1
"4498","Ochotona_fenisex","fenisex","Ochotona",0,0,0,0,0,NA,0,0,0,0
"4499","Ochotona_forresti","forresti","Ochotona",5,37,5,5,0,10,4,0.4,1,3
"4500","Ochotona_gaoligongensis","gaoligongensis","Ochotona",3,23,3,2,0,9,2,0.222,1,1
"4501","Ochotona_gloveri","gloveri","Ochotona",2,52,2,2,0,17,2,0.118,1,1
"4502","Ochotona_hamica","hamica","Ochotona",0,0,0,0,0,NA,0,0,0,0
"4503","Ochotona_himalayana","himalayana","Ochotona",3,81,3,3,0,17,3,0.176,2,1
"4504","Ochotona_hoffmanni","hoffmanni","Ochotona",3,40,3,3,0,15,3,0.2,1,0
"4505","Ochotona_hyperborea","hyperborea","Ochotona",26,222,21,25,0,58,8,0.138,6,1
"4506","Ochotona_iliensis","iliensis","Ochotona",2,59,2,2,0,17,2,0.118,2,0
"4507","Ochotona_koslowi","koslowi","Ochotona",3,70,3,3,0,17,3,0.176,2,0
"4508","Ochotona_ladacensis","ladacensis","Ochotona",1,45,1,1,0,17,1,0.059,1,0
"4509","Ochotona_lama","lama","Ochotona",1,2,1,1,0,46,1,0.022,0,0
"4510","Ochotona_mantchurica","mantchurica","Ochotona",3,12,3,3,0,10,2,0.2,0,0
"4511","Ochotona_muliensis","muliensis","Ochotona",2,52,2,2,0,17,2,0.118,1,1
"4512","Ochotona_nigritia","nigritia","Ochotona",0,0,0,0,0,NA,0,0,0,0
"4513","Ochotona_pricei","pricei","Ochotona",0,0,0,0,0,NA,0,0,0,0
"4514","Ochotona_pusilla","pusilla","Ochotona",19,191,15,14,4,40,8,0.2,7,2
"4515","Ochotona_roylei","roylei","Ochotona",23,210,22,22,0,62,8,0.129,7,3
"4516","Ochotona_rufescens","rufescens","Ochotona",66,496,42,66,0,52,12,0.231,13,1
"4517","Ochotona_rutila","rutila","Ochotona",1,45,1,1,0,17,1,0.059,1,0
"4518","Ochotona_sikimaria","sikimaria","Ochotona",2,7,2,2,0,4,1,0.25,0,1
"4519","Ochotona_sushkini","sushkini","Ochotona",0,0,0,0,0,NA,0,0,0,0
"4520","Ochotona_syrinx","syrinx","Ochotona",0,0,0,0,0,NA,0,0,0,0
"4521","Ochotona_thomasi","thomasi","Ochotona",1,45,1,1,0,17,1,0.059,1,0
"4522","Ochotona_turuchanensis","turuchanensis","Ochotona",2,14,2,2,0,18,2,0.111,0,0
"4523","Ochotona_wollastoni","wollastoni","Ochotona",0,0,0,0,0,NA,0,0,0,0
"4524","Octodon_bridgesi","bridgesi","Octodon",10,127,7,10,0,31,8,0.258,4,0
"4525","Octodon_degus","degus","Octodon",622,16088,274,0,0,65,60,0.923,396,10
"4526","Octodon_lunatus","lunatus","Octodon",7,97,5,7,0,19,5,0.263,3,1
"4527","Octodon_pacificus","pacificus","Octodon",3,19,3,3,0,18,2,0.111,0,1
"4528","Octodontomys_gliroides","gliroides","Octodontomys",14,230,13,14,0,49,8,0.163,7,2
"4529","Octomys_mimax","mimax","Octomys",21,343,16,20,0,31,11,0.355,13,2
"4530","Odocoileus_pandora","pandora","Odocoileus",0,0,0,0,0,NA,0,0,0,0
"4531","Odocoileus_speleus","speleus","Odocoileus",0,0,0,0,0,NA,0,0,0,0
"4532","Oecomys_auyantepui","auyantepui","Oecomys",5,253,5,5,0,20,4,0.2,2,0
"4533","Oecomys_bicolor","bicolor","Oecomys",12,200,11,12,0,26,8,0.308,7,1
"4534","Oecomys_catherinae","catherinae","Oecomys",5,31,5,4,1,10,3,0.3,2,1
"4535","Oecomys_cleberi","cleberi","Oecomys",5,69,4,5,0,35,3,0.086,1,1
"4536","Oecomys_concolor","concolor","Oecomys",10,437,6,10,0,35,8,0.229,8,1
"4537","Oecomys_flavicans","flavicans","Oecomys",0,0,0,0,0,NA,0,0,0,0
"4538","Oecomys_franciscorum","franciscorum","Oecomys",0,0,0,0,0,NA,0,0,0,0
"4539","Oecomys_mamorae","mamorae","Oecomys",10,138,9,10,0,20,7,0.35,7,2
"4540","Oecomys_paricola","paricola","Oecomys",6,50,6,6,0,20,2,0.1,2,1
"4541","Oecomys_phaeotis","phaeotis","Oecomys",0,0,0,0,0,NA,0,0,0,0
"4542","Oecomys_rex","rex","Oecomys",1,13,1,0,0,28,1,0.036,1,0
"4543","Oecomys_roberti","roberti","Oecomys",4,34,3,3,0,10,2,0.2,1,1
"4544","Oecomys_rutilus","rutilus","Oecomys",2,6,2,2,0,9,1,0.111,0,0
"4545","Oecomys_speciosus","speciosus","Oecomys",3,74,3,3,0,21,3,0.143,3,0
"4546","Oecomys_superans","superans","Oecomys",1,2,1,1,0,16,1,0.062,0,0
"4547","Oecomys_sydandersoni","sydandersoni","Oecomys",1,21,1,1,0,12,1,0.083,1,0
"4548","Oecomys_tapajinus","tapajinus","Oecomys",2,5,1,1,0,3,1,0.333,0,1
"4549","Oecomys_trinitatis","trinitatis","Oecomys",4,18,3,4,0,24,2,0.083,1,0
"4550","Oenomys_hypoxanthus","hypoxanthus","Oenomys",7,108,7,5,1,54,4,0.074,4,1
"4551","Oenomys_ornatus","ornatus","Oenomys",0,0,0,0,0,NA,0,0,0,0
"4552","Okapia_erikssoni","erikssoni","Okapia",0,0,0,0,0,NA,0,0,0,0
"4553","Okapia_johnstoni","johnstoni","Okapia",157,2242,105,149,4,82,24,0.293,62,6
"4554","Olallamys_albicauda","albicauda","Olallamys",1,6,1,1,0,6,1,0.167,0,0
"4555","Olallamys_edax","edax","Olallamys",0,0,0,0,0,NA,0,0,0,0
"4556","Oligopithecus_rogeri","rogeri","Oligopithecus",1,21,1,1,0,26,1,0.038,1,0
"4557","Oligopithecus_savagei","savagei","Oligopithecus",4,226,4,3,1,34,4,0.118,4,0
"4558","Oligoryzomys_andinus","andinus","Oligoryzomys",2,22,2,2,0,11,2,0.182,1,1
"4559","Oligoryzomys_arenalis","arenalis","Oligoryzomys",1,17,1,1,0,11,1,0.091,1,0
"4560","Oligoryzomys_brendae","brendae","Oligoryzomys",4,41,3,4,0,8,3,0.375,2,2
"4561","Oligoryzomys_chacoensis","chacoensis","Oligoryzomys",10,227,8,10,0,23,9,0.391,9,0
"4562","Oligoryzomys_costaricensis","costaricensis","Oligoryzomys",1,24,1,1,0,10,1,0.1,1,0
"4563","Oligoryzomys_delticola","delticola","Oligoryzomys",7,156,6,7,0,30,6,0.2,5,0
"4564","Oligoryzomys_eliurus","eliurus","Oligoryzomys",5,190,4,5,0,26,5,0.192,5,0
"4565","Oligoryzomys_flavescens","flavescens","Oligoryzomys",96,1763,63,91,3,32,25,0.781,55,5
"4566","Oligoryzomys_fornesi","fornesi","Oligoryzomys",14,298,12,12,2,23,11,0.478,12,1
"4567","Oligoryzomys_fulvescens","fulvescens","Oligoryzomys",22,662,19,22,0,26,13,0.5,14,1
"4568","Oligoryzomys_griseolus","griseolus","Oligoryzomys",1,17,1,1,0,11,1,0.091,1,0
"4569","Oligoryzomys_magellanicus","magellanicus","Oligoryzomys",3,60,3,3,0,13,3,0.231,3,0
"4570","Oligoryzomys_mattogrossae","mattogrossae","Oligoryzomys",4,31,4,4,0,5,3,0.6,1,3
"4571","Oligoryzomys_messorius","messorius","Oligoryzomys",1,29,1,1,0,20,1,0.05,1,0
"4572","Oligoryzomys_microtis","microtis","Oligoryzomys",25,546,18,23,2,25,14,0.56,17,1
"4573","Oligoryzomys_moojeni","moojeni","Oligoryzomys",3,32,3,3,0,11,2,0.182,2,0
"4574","Oligoryzomys_nigripes","nigripes","Oligoryzomys",122,1775,68,121,0,23,24,1.043,60,7
"4575","Oligoryzomys_occidentalis","occidentalis","Oligoryzomys",0,0,0,0,0,NA,0,0,0,0
"4576","Oligoryzomys_rupestris","rupestris","Oligoryzomys",3,56,3,3,0,12,3,0.25,3,0
"4577","Oligoryzomys_stramineus","stramineus","Oligoryzomys",7,114,7,7,0,23,5,0.217,4,1
"4578","Oligoryzomys_utiaritensis","utiaritensis","Oligoryzomys",5,127,5,4,1,10,5,0.5,5,0
"4579","Oligoryzomys_vegetus","vegetus","Oligoryzomys",4,60,4,4,0,26,3,0.115,3,0
"4580","Oligoryzomys_victus","victus","Oligoryzomys",106,1473,70,0,0,158,22,0.139,38,8
"4581","Ommatophoca_rossii","rossii","Ommatophoca",50,911,29,39,4,37,18,0.486,28,3
"4582","Ondatra_obscurus","obscurus","Ondatra",0,0,0,0,0,NA,0,0,0,0
"4583","Ondatra_zibethicus","zibethicus","Ondatra",403,6444,207,375,15,87,36,0.414,183,8
"4584","Onychogalea_fraenata","fraenata","Onychogalea",53,974,35,50,2,41,21,0.512,26,4
"4585","Onychogalea_lunata","lunata","Onychogalea",0,0,0,0,0,NA,0,0,0,0
"4586","Onychogalea_unguifera","unguifera","Onychogalea",4,56,3,3,1,30,3,0.1,2,0
"4587","Onychomys_arenicola","arenicola","Onychomys",12,126,10,12,0,39,6,0.154,2,3
"4588","Onychomys_bruneri","bruneri","Onychomys",0,0,0,0,0,NA,0,0,0,0
"4589","Onychomys_leucogaster","leucogaster","Onychomys",115,1980,70,113,0,64,24,0.375,63,4
"4590","Onychomys_torridus","torridus","Onychomys",35,622,26,34,0,53,14,0.264,17,2
"4591","Onychonycteris_finneyi","finneyi","Onychonycteris",3,80,3,3,0,11,3,0.273,1,2
"4592","Orcaella_brevirostris","brevirostris","Orcaella",99,1023,61,79,1,49,20,0.408,35,4
"4593","Orcaella_heinsohni","heinsohni","Orcaella",24,546,17,19,0,16,10,0.625,10,3
"4594","Orcinus_orca","orca","Orcinus",1179,35243,372,1021,51,112,84,0.75,689,19
"4595","Orcinus_stenorhyncha","stenorhyncha","Orcinus",0,0,0,0,0,NA,0,0,0,0
"4596","Oreamnos_americanus","americanus","Oreamnos",2164,37521,799,0,0,90,76,0.844,928,15
"4597","Oreamnos_harringtoni","harringtoni","Oreamnos",7,64,5,7,0,40,4,0.1,3,0
"4598","Oreoryzomys_balneator","balneator","Oreoryzomys",1,122,1,1,0,18,1,0.056,1,0
"4599","Oreotragus_oreotragus","oreotragus","Oreotragus",37,697,32,31,1,59,15,0.254,19,1
"4600","Oreotragus_saltator","saltator","Oreotragus",0,0,0,0,0,NA,0,0,0,0
"4601","Oreotragus_somalicus","somalicus","Oreotragus",0,0,0,0,0,NA,0,0,0,0
"4602","Ornithorhynchus_anatinus","anatinus","Ornithorhynchus",355,6950,169,316,13,175,41,0.234,194,7
"4603","Orrorin_tugenensis","tugenensis","Orrorin",34,1398,25,23,4,20,13,0.65,15,3
"4604","Orthogeomys_cavator","cavator","Orthogeomys",1,5,1,1,0,17,1,0.059,0,0
"4605","Orthogeomys_cherriei","cherriei","Orthogeomys",2,12,2,2,0,29,1,0.034,1,0
"4606","Orthogeomys_cuniculus","cuniculus","Orthogeomys",1,4,1,1,0,5,1,0.2,0,1
"4607","Orthogeomys_dariensis","dariensis","Orthogeomys",0,0,0,0,0,NA,0,0,0,0
"4608","Orthogeomys_grandis","grandis","Orthogeomys",1,4,1,1,0,5,1,0.2,0,1
"4609","Orthogeomys_heterodus","heterodus","Orthogeomys",2,19,2,2,0,27,1,0.037,1,0
"4610","Orthogeomys_hispidus","hispidus","Orthogeomys",1,17,1,1,0,15,1,0.067,1,0
"4611","Orthogeomys_lanius","lanius","Orthogeomys",1,2,1,1,0,7,1,0.143,0,0
"4612","Orthogeomys_matagalpae","matagalpae","Orthogeomys",0,0,0,0,0,NA,0,0,0,0
"4613","Orthogeomys_thaeleri","thaeleri","Orthogeomys",0,0,0,0,0,NA,0,0,0,0
"4614","Orthogeomys_underwoodi","underwoodi","Orthogeomys",1,11,1,1,0,25,1,0.04,1,0
